"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116"
"285",1.1015,1.6861,-3.3048,-1.804,-0.2159,-3.4207,4.5912,4.41,-1.8728,2.3553,-1.4437,5.0749,1.377,3.0977,1.4936,-1.667,0.0842,0.244199999999999,8.9075,5.2816,4.5015,-4.0397,-0.2619,-4.7634,-2.8292,1.2516,-2.7731,-3.3658,-1.4654,2.5556,-7.0654,4.637,0.3405,-1.29410000000000,-7.3921,-2.9475,6.1658,-6.0318,1.7884,-1.736,4.739,3.4131,0.9182,7.0169,-0.00839999999999996,-0.4068,-1.5119,0.345800000000001,1.1393,-0.4686,0.151400000000001,0.9083,4.1384,2.0727,5.176,0.855800000000002,1.424400,-3.3358,3.1577,5.63,-5.0313,-5.5272,0.9236,-3.0673,-2.5331,-1.9104,8.0825,1.3963,2.456,4.8122,4.9048,4.8758,3.0768,9.9752,3.6715,-4.0556,-1.9104,8.2745,-7.237,-2.9433,-3.9087,2.0669,0.0957999999999999,-2.0409,-4.813,1.6509,-4.8591,-2.907,0.168000000000001,0.398200000000001,-0.1782,-9.7772,-5.1998,4.1552,-5.367,5.4638,-4.9673,2.6557,3.0486,4.1504,0.303100000000001,-3.0621,-0.496099999999999,-6.3393,2.2372,3.7412,-5.9849,0.2203,-2.8906,-1.4105,8.4534,-6.3241,0.5002,-0.00390000000000068,1.02610000000000,2.4745
"286",1.2889,2.5236,-2.0565,-2.3175,0.5248,-3.3703,5.066,3.5977,-1.6982,3.2362,-1.6147,5.364,2.1012,2.5177,1.856,-2.1947,0.2748,0.5983,8.7476,4.2297,4.2952,-3.469,0.3248,-4.1853,-2.3155,1.5559,-2.2072,-3.6501,-1.544,2.1404,-7.7124,4.326,0.7124,-1.0321,-7.5844,-2.9543,5.8209,-5.8512,1.7608,-1.9837,4.148,3.4135,0.231199999999999,7.2216,-0.180900000000001,-0.0818000000000001,-1.3827,0.477900000000002,0.8993,-0.0777999999999999,0.387400000000000,0.7318,4.4518,1.7984,5.6639,0.561599999999999,1.12120000000000,-3.0611,3.5764,6.1037,-5.1018,-5.9799,0.727300000000001,-3.1353,-2.5296,-1.6954,8.4216,1.5354,2.6303,5.0312,4.4006,4.802,3.1021,9.7291,3.6434,-3.332,-2.0696,7.8007,-7.0776,-2.658,-4.5471,1.8809,-0.2216,-1.69150000000000,-5.1067,1.1813,-4.9638,-2.6561,0.499500000000001,1.13420000000000,0.3308,-9.4672,-5.8023,4.3093,-5.1219,5.9816,-4.7521,2.2478,2.7248,4.156,0.5579,-2.7703,-0.5735,-6.1528,1.9909,3.8074,-6.3202,0.7458,-3.3684,-1.7068,8.0677,-6.8591,2.0856,-0.124400000000000,1.8452,1.5836
"287",1.2281,3.3837,-0.751,-2.7202,1.1263,-3.4944,5.6625,2.6497,-1.463,4.0733,-1.5578,5.4918,2.8983,1.8141,2.2275,-2.5839,0.4832,1.11950000000000,8.4704,3.2028,3.9347,-3.092,0.8712,-3.8219,-1.7561,1.7471,-1.8454,-3.8734,-1.8258,1.9755,-8.2007,4.0116,0.8972,-0.8142,-7.7136,-2.8481,5.3587,-5.6479,1.6766,-2.3926,3.3517,3.1926,-0.5544,7.4261,-0.2783,0.3339,-1.1092,0.579799999999999,0.7087,0.1747,0.783999999999999,0.4834,4.5516,1.6473,6.1189,0.217600000000004,0.88910,-2.7074,4.064,6.5798,-4.977,-6.3731,0.692599999999999,-3.1538,-2.6177,-1.4982,8.6798,1.5285,2.7218,5.2579,3.7416,4.6802,2.938,9.5454,3.7204,-2.6239,-2.1352,7.3028,-6.9692,-2.4505,-5.1768,1.7244,-0.6969,-1.4539,-5.2528,0.659199999999998,-5.0791,-2.4352,0.649000000000001,1.9958,0.4997,-9.0719,-6.3209,4.3623,-5.2024,6.5049,-4.5555,1.9171,2.2806,4.2926,0.7767,-2.4691,-0.4795,-5.9867,1.6557,3.9103,-6.6847,1.183,-3.9167,-1.8197,7.6565,-7.4069,3.6207,-0.2153,2.6447,0.8406
"288",0.9529,4.1529,0.5039,-2.9905,1.5906,-3.8109,6.2604,1.62,-1.2008,4.768,-1.267,5.473,3.6978,1.0454,2.5874,-2.829,0.6865,1.7599,8.0623,2.1933,3.419,-2.9259,1.3282,-3.6986,-1.1658,1.8139,-1.7198,-4.0543,-2.2414,2.0377,-8.4695,3.6696,0.8711,-0.642299999999999,-7.7173,-2.6524,4.7522,-5.4135,1.5601,-2.9365,2.3677,2.7685,-1.3928,7.5983,-0.268899999999999,0.81,-0.7639,0.643799999999999,0.5781,0.2728,1.2818,0.191000000000003,4.4075,1.6104,6.5377,-0.166499999999999,0.7329,-2.3176,4.5777,7.0197,-4.6731,-6.6574,0.775200000000002,-3.0861,-2.8167,-1.29250000000000,8.8292,1.376,2.7144,5.456,2.9358,4.5228,2.589,9.382,3.8915,-1.976,-2.1024,6.822,-6.9137,-2.3099,-5.764,1.5874,-1.2703,-1.3251,-5.2432,0.155200000000001,-5.1577,-2.2707,0.5731,2.9266,0.328399999999999,-8.5928,-6.7078,4.3201,-5.6018,7.0363,-4.3759,1.707,1.7512,4.5678,0.9398,-2.1882,-0.2691,-5.8346,1.2594,4.0656,-7.0169,1.4824,-4.5062,-1.7324,7.2455,-7.9207,5.0186,-0.216700000000000,3.3905,0.2836
"289",0.5252,4.7377,1.5914,-3.1509,1.925,-4.2392,6.7467,0.5996,-0.957,5.2808,-0.796199999999999,5.3417,4.4677,0.2924,2.9107,-2.8992,0.8984,2.4534,7.4908,1.1942,2.7893,-2.9487,1.6769,-3.8044,-0.5699,1.7711,-1.8366,-4.215,-2.7276,2.2743,-8.5121,3.2766,0.6195,-0.509399999999999,-7.5492,-2.4116,4.0094,-5.1461,1.4411,-3.5839,1.2362,2.1749,-2.2402,7.7138,-0.125,1.3005,-0.435599999999999,0.6585,0.5018,0.202,1.8069,-0.119499999999999,4.023,1.6719,6.9122,-0.572800000000001,0.658800000000003,-1.9343,5.0656,7.3864,-4.2318,-6.7927,0.9176,-2.9098,-3.1312,-1.0732,8.8544,1.0863,2.5992,5.6006,2.0043,4.3471,2.0847,9.2033,4.1384,-1.4314,-1.9711,6.4028,-6.9015,-2.2099,-6.291,1.4505,-1.8751,-1.28150000000000,-5.0892,-0.270499999999998,-5.1641,-2.1749,0.259499999999999,3.8558,-0.150300000000001,-8.0415,-6.9294,4.1899,-6.2663,7.5732,-4.2184,1.6272,1.1688,4.9636,1.0283,-1.9519,-0.0228999999999999,-5.6849,0.8441,4.2732,-7.2513,1.6107,-5.0965,-1.4437,6.8542,-8.3669,6.2204,-0.0987999999999998,4.0543,-0.0759000000000007
"290",0.0139999999999993,5.0587,2.3953,-3.256,2.1333,-4.6388,7.0541,-0.299099999999999,-0.785100000000002,5.6084,-0.239900000000002,5.1503,5.2061,-0.374,3.1688,-2.7423,1.1633,3.1226,6.7192,0.212400000000000,2.1262,-3.1088,1.9231,-4.0865,-0.0122,1.649,-2.1707,-4.3621,-3.2325,2.6207,-8.3614,2.8241,0.1373,-0.395900000000001,-7.1906,-2.1823,3.1792,-4.845,1.3552,-4.3045,0.0209000000000010,1.4596,-3.0576,7.7584,0.1784,1.7482,-0.212000000000000,0.615200000000002,0.4683,-0.0411,2.2848,-0.427799999999998,3.4372,1.8078,7.2306,-0.975500000000004,0.6664,-1.6017,5.4854,7.6524,-3.7152,-6.7453,1.05400000000000,-2.6145,-3.5505,-0.854700000000001,8.7515,0.6718,2.3734,5.6815,0.9974,4.1772,1.4896,8.9883,4.4356,-1.0348,-1.7421,6.0886,-6.9096,-2.1132,-6.7467,1.2914,-2.4444,-1.2902,-4.8198,-0.5793,-5.0796,-2.136,-0.267600000000002,4.6996,-0.8816,-7.4397,-6.9719,3.9741,-7.1082,8.0963,-4.0975,1.6697,0.558,5.4412,1.0227,-1.7806,0.1745,-5.5181,0.4679,4.5208,-7.3327,1.5569,-5.6393,-0.970099999999999,6.4927,-8.7333,7.1955,0.133200000000000,4.6146,-0.255
"291",-0.5261,5.0498,2.822,-3.3644,2.2202,-4.88,7.177,-0.9765,-0.7262,5.7619,0.308,4.9563,5.9111,-0.9247,3.3426,-2.3099,1.5253,3.6841,5.7453,-0.7215,1.5292,-3.3331,2.0955,-4.4563,0.4494,1.4839,-2.6631,-4.4835,-3.7123,3.0173,-8.069,2.3208,-0.5628,-0.274699999999999,-6.6514,-2.0251,2.3423,-4.5029,1.3357,-5.069,-1.1973,0.6893,-3.8129,7.7275,0.6617,2.0973,-0.160200000000001,0.5152,0.4631,-0.4396,2.6497,-0.717499999999998,2.7211,1.9871,7.4844,-1.34510000000000,0.740500000000001,-1.3607,5.8169,7.8026,-3.1883,-6.4939,1.1155,-2.2076,-4.0491,-0.658800000000003,8.5257,0.1472,2.0429,5.7008,0.00260000000000016,4.0448,0.896,8.7312,4.749,-0.8294,-1.415,5.9171,-6.9104,-1.9841,-7.1163,1.0953,-2.9172,-1.3171,-4.4779,-0.759599999999999,-4.9031,-2.1198,-0.957500000000003,5.3745,-1.796,-6.8199,-6.8412,3.6783,-8.0245,8.572,-4.0325,1.8229,-0.0632000000000001,5.9568,0.909,-1.6937,0.254700000000000,-5.3096,0.191,4.7943,-7.2236,1.3362,-6.0814,-0.3453,6.1639,-9.0254,7.935,0.4469,5.0578,-0.2937
"292",-1.0643,4.6772,2.8298,-3.4971,2.1952,-4.8936,7.1587,-1.3796,-0.7928,5.7642,0.790700000000001,4.8029,6.5515,-1.3758,3.4324,-1.5998,1.9949,4.0521,4.6333,-1.5521,1.0783,-3.5295,2.2291,-4.8079,0.7619,1.3063,-3.2271,-4.5635,-4.1262,3.4239,-7.6869,1.7885,-1.4401,-0.126700000000000,-5.9627,-1.9934,1.5911,-4.1114,1.3988,-5.8459,-2.3367,-0.0547,-4.4793,7.6198,1.3339,2.3052,-0.314,0.371099999999998,0.4768,-0.954,2.848,-0.971900000000002,1.9656,2.1765,7.6724,-1.65660000000000,0.849,-1.2332,6.063,7.8291,-2.7025,-6.0415,1.04310000000000,-1.7192,-4.5889,-0.5059,8.1965,-0.4732,1.6284,5.6691,-0.8673,3.9833,0.399600000000000,8.4415,5.034,-0.8513,-0.9903,5.9115,-6.8763,-1.8033,-7.3777,0.8604,-3.2434,-1.3234,-4.1128,-0.8226,-4.6481,-2.0869,-1.7468,5.815,-2.813,-6.2229,-6.5595,3.3264,-8.914,8.9624,-4.0383,2.0715,-0.6776,6.4745,0.681,-1.7057,0.1774,-5.0351,0.0560999999999998,5.0851,-6.903,0.9842,-6.37,0.383099999999999,5.8657,-9.251,8.4447,0.7974,5.3783,-0.2489
"293",-1.5936,3.9712,2.4406,-3.6114,2.07,-4.6741,7.0537,-1.5273,-0.9686,5.653,1.20300000000000,4.7065,7.0682,-1.7655,3.4594,-0.6784,2.5361,4.1335,3.5067,-2.2127,0.7946,-3.6074,2.3287,-5.0381,0.903,1.1323,-3.7696,-4.5947,-4.4304,3.8218,-7.2636,1.2646,-2.4183,0.0501000000000005,-5.1713,-2.1252,1.0026,-3.6731,1.5318,-6.6004,-3.3304,-0.6899,-5.0354,7.4341,2.18080000000000,2.3568,-0.6706,0.205499999999997,0.5071,-1.5277,2.8411,-1.1762,1.2677,2.3404,7.7994,-1.8915,0.9525,-1.2101,6.2405,7.7267,-2.2876,-5.4226,0.799300000000002,-1.2041,-5.128,-0.4102,7.8038,-1.1784,1.1663,5.5987,-1.4981,4.0192,0.0733000000000006,8.1442,5.2419,-1.1095,-0.4747,6.0733,-6.7813,-1.5747,-7.5117,0.5938,-3.3891,-1.2685,-3.7662,-0.7987,-4.3429,-2.0056,-2.5695,5.987,-3.8374,-5.6982,-6.1664,2.9691,-9.6928,9.2382,-4.1164,2.3905,-1.268,6.9672,0.342099999999999,-1.8249,-0.0718999999999999,-4.6831,0.0731000000000002,5.3899,-6.3673,0.552899999999999,-6.4606,1.15450000000000,5.5961,-9.4119,8.737,1.1433,5.5706,-0.185500000000000
"294",-2.1232,3.0352,1.7245,-3.6184,1.8473,-4.2521,6.9013,-1.5075,-1.2156,5.475,1.5804,4.6596,7.4132,-2.1316,3.4608,0.335699999999999,3.0774,3.8375,2.5048,-2.6441,0.6282,-3.5063,2.3558,-5.0606,0.8926,0.9668,-4.2098,-4.5857,-4.5837,4.2049,-6.8458,0.8022,-3.3932,0.238499999999998,-4.3393,-2.4343,0.6195,-3.2099,1.6935,-7.2971,-4.1338,-1.1551,-5.4626,7.1713,3.1629,2.2645,-1.1943,0.0466000000000015,0.5573,-2.0955,2.6088,-1.3235,0.709299999999999,2.4389,7.8724,-2.03630000000000,1.0106,-1.2516,6.3735,7.4944,-1.9572,-4.7002,0.373699999999998,-0.726800,-5.6287,-0.376099999999997,7.4023,-1.9634,0.7006,5.5019,-1.7997,4.1655,-0.0442999999999998,7.8794,5.3328,-1.5737,0.111200000000000,6.3766,-6.5992,-1.3195,-7.5116,0.3024,-3.3431,-1.1192,-3.4605,-0.7335,-4.0309,-1.8608,-3.3666,5.8945,-4.7576,-5.3004,-5.7146,2.6748,-10.3039,9.382,-4.2529,2.7448,-1.8178,7.4083,-0.0949,-2.0532,-0.4871,-4.2589,0.2206,5.7072,-5.6343,0.101900000000000,-6.3337,1.8943,5.3523,-9.506,8.8246,1.4547,5.6301,-0.155300000000000
"295",-2.6619,2.0157,0.7801,-3.4286,1.5097,-3.6656,6.723,-1.4431,-1.4775,5.2768,1.9702,4.6346,7.5916,-2.5019,3.4818,1.3221,3.5402,3.1175,1.7353,-2.8123,0.4855,-3.217,2.2575,-4.8238,0.7867,0.8068,-4.4954,-4.5535,-4.5564,4.5708,-6.4775,0.4562,-4.2546,0.414399999999997,-3.5376,-2.9067,0.4396,-2.76,1.8297,-7.9022,-4.7232,-1.4293,-5.7468,6.8381,4.2191,2.0639,-1.8235,-0.0790000000000006,0.6314,-2.5915,2.1496,-1.41770000000000,0.343500000000001,2.4297,7.8962,-2.08400000000000,0.988600000000002,-1.3,6.4886,7.1418,-1.7195,-3.9526,-0.217800000000000,-0.338200000000001,-6.0556,-0.400199999999998,7.0464,-2.8312,0.2715,5.3922,-1.7211,4.417,0.0484,7.6999,5.2882,-2.1714,0.7301,6.7767,-6.3156,-1.0584,-7.3884,-0.00820000000000004,-3.1153,-0.863800000000001,-3.1983,-0.6752,-3.7656,-1.6541,-4.0919,5.5781,-5.4542,-5.0836,-5.2599,2.511,-10.714,9.3853,-4.4266,3.0959,-2.3138,7.7658,-0.6067,-2.389,-1.0403,-3.7874,0.4572,6.034,-4.7477,-0.310800000000000,-6.0091,2.5203,5.1232,-9.5343,8.7225,1.7125,5.557,-0.175100000000000
"296",-3.2037,1.0489,-0.2858,-2.9927,1.0211,-2.9415,6.5401,-1.4463,-1.6875,5.1021,2.4071,4.5971,7.6629,-2.8953,3.5614,2.1984,3.8675,2.0253,1.2483,-2.7108,0.284100000000000,-2.7743,2.0148,-4.3289,0.6561,0.6494,-4.6107,-4.5127,-4.3398,4.9238,-6.1959,0.2642,-4.9162,0.5551,-2.8289,-3.4909,0.4229,-2.3721,1.8918,-8.3857,-5.0925,-1.5349,-5.8805,6.4524,5.2738,1.8059,-2.4811,-0.151899999999998,0.726100,-2.957,1.4824,-1.4736,0.1875,2.2766,7.8702,-2.0381,0.863800000000001,-1.3024,6.6128,6.6924,-1.5876,-3.257,-0.933900000000001,-0.0584999999999987,-6.3716,-0.473299999999998,6.7775,-3.7869,-0.0941,5.2833,-1.2605,4.7518,0.3178,7.6629,5.114,-2.8022,1.327,7.2159,-5.9352,-0.7991,-7.1693,-0.3259,-2.7372,-0.5153,-2.9711,-0.662299999999999,-3.5994,-1.4039,-4.7171,5.1,-5.8117,-5.091,-4.8486,2.5325,-10.9065,9.2459,-4.6221,3.4024,-2.7497,8.0047,-1.1612,-2.8257,-1.6765,-3.3076,0.730899999999999,6.3698,-3.7794,-0.6486,-5.5476,2.9549,4.8843,-9.5054,8.452,1.9014,5.3651,-0.224200000000001
"297",-3.718,0.2191,-1.3708,-2.316,0.3486,-2.1034,6.3803,-1.5912,-1.7754,5.0036,2.8988,4.5266,7.7067,-3.3184,3.7152,2.9269,4.0429,0.7293,1.0381,-2.3553,-0.00130000000000008,-2.2299,1.6541,-3.6442,0.5677,0.4997,-4.5742,-4.4642,-3.9447,5.2821,-6.0291,0.233100000000000,-5.3321,0.645800000000001,-2.252,-4.0975,0.5136,-2.0976,1.848,-8.7207,-5.2488,-1.5217,-5.8641,6.0459,6.2396,1.55,-3.0844,-0.1647,0.8343,-3.1526,0.6515,-1.5172,0.224200000000000,1.9523,7.7907,-1.9142,0.634,-1.2296,6.7646,6.183,-1.5722,-2.6817,-1.7087,0.122800000000000,-6.542,-0.581099999999999,6.6214,-4.8228,-0.3895,5.191,-0.4646,5.1355,0.7016,7.8168,4.8363,-3.3609,1.8411,7.629,-5.4844,-0.5441,-6.8876,-0.6229,-2.2571,-0.106199999999998,-2.7663,-0.7201,-3.5712,-1.1422,-5.2323,4.5279,-5.7387,-5.3378,-4.5138,2.777,-10.8758,8.9632,-4.8385,3.6233,-3.1262,8.0985,-1.7187,-3.354,-2.3115,-2.864,0.9877,6.7141,-2.8211,-0.9077,-5.0366,3.1426,4.5986,-9.4342,8.0486,2.0031,5.0773,-0.2653
"298",-4.1534,-0.4435,-2.3887,-1.4648,-0.5007,-1.1895,6.2745,-1.9063,-1.6864,5.0394,3.4185,4.4402,7.7818,-3.7546,3.9333,3.5078,4.0903,-0.5341,1.0623,-1.7724,-0.3254,-1.6255,1.2172,-2.898,0.5729,0.3737,-4.4203,-4.3917,-3.3941,5.6681,-5.9946,0.337800000000001,-5.4972,0.677500000000002,-1.8188,-4.6143,0.6631,-1.9852,1.6875,-8.8836,-5.2093,-1.4426,-5.7031,5.6598,7.0256,1.3552,-3.5567,-0.128599999999999,0.9515,-3.1663,-0.2691,-1.5848,0.414099999999999,1.4424,7.6591,-1.7374,0.324500000000000,-1.0858,6.9515,5.6616,-1.6698,-2.285,-2.4543,0.228299999999999,-6.5483,-0.702199999999998,6.5916,-5.9042,-0.6272,5.131,0.5821,5.5333,1.1186,8.1858,4.4959,-3.7637,2.2209,7.95,-4.9982,-0.3055,-6.5743,-0.8546,-1.7357,0.315999999999999,-2.5738,-0.8669,-3.6918,-0.90590,-5.6383,3.9277,-5.1893,-5.7978,-4.2767,3.2582,-10.6313,8.5377,-5.0879,3.7277,-3.4483,8.0419,-2.2326,-3.9652,-2.8472,-2.5001,1.1853,7.0683,-1.969,-1.1132,-4.5638,3.0582,4.2294,-9.34,7.5628,1.9973,4.7213,-0.2679
"299",-4.4498,-0.9454,-3.2649,-0.5566,-1.4465,-0.2636,6.2455,-2.3667,-1.3952,5.2509,3.908,4.392,7.9108,-4.1545,4.2039,3.9689,4.0555,-1.5352,1.2618,-0.9949,-0.5918,-0.9859,0.725900,-2.2385,0.6944,0.2918,-4.1812,-4.2701,-2.7158,6.0804,-6.0958,0.5316,-5.4382,0.6466,-1.5211,-4.9373,0.8377,-2.0754,1.4168,-8.8606,-5.0022,-1.3413,-5.4097,5.3339,7.546,1.2708,-3.8408,-0.0732,1.076,-3.0143,-1.1873,-1.7157,0.7045,0.7445,7.484,-1.53310000000000,-0.0143999999999984,-0.897,7.1708,5.1868,-1.8585,-2.1118,-3.071,0.276800000000001,-6.4034,-0.808700000000002,6.6903,-6.9707,-0.8355,5.1187,1.7727,5.92,1.4838,8.7567,4.1468,-3.9683,2.4415,8.1227,-4.511,-0.1142,-6.257,-0.9716,-1.2345,0.696300000000001,-2.3895,-1.1185,-3.9361,-0.7241,-5.9324,3.3628,-4.1845,-6.4011,-4.1536,3.9567,-10.2029,7.976,-5.3843,3.7103,-3.7184,7.8496,-2.654,-4.6533,-3.1934,-2.2568,1.3024,7.4333,-1.3092,-1.3036,-4.1976,2.7062,3.7562,-9.2389,7.0567,1.8685,4.3282,-0.219300000000000
"300",-4.5559,-1.3052,-3.9233,0.285299999999999,-2.3422,0.5947,6.2982,-2.8907,-0.9097,5.6388,4.2936,4.438,8.0777,-4.4374,4.5358,4.3498,3.9796,-2.1154,1.5814,-0.0629,-0.686,-0.3293,0.176300000000000,-1.7784,0.9145,0.2611,-3.8761,-4.0865,-1.9474,6.473,-6.3132,0.7629,-5.201,0.561500000000002,-1.3405,-5.001,1.0139,-2.3943,1.053,-8.653,-4.6628,-1.2519,-5.0071,5.0984,7.7332,1.332,-3.9038,-0.0396000000000001,1.2048,-2.7329,-2.0114,-1.9453,1.0366,-0.1315,7.2786,-1.32390000000000,-0.320399999999999,-0.6917,7.4174,4.8213,-2.102,-2.1876,-3.4624,0.278800000000000,-6.1543,-0.875800000000002,6.9091,-7.9485,-1.0501,5.1691,2.9961,6.2834,1.7268,9.4753,3.8476,-3.9795,2.5085,8.1111,-4.047,-0.0149999999999999,-5.964,-0.9367,-0.8066,0.9814,-2.2185,-1.4836,-4.2487,-0.608099999999999,-6.104,2.8948,-2.8131,-7.0438,-4.1551,4.809,-9.6423,7.291,-5.7312,3.5992,-3.9295,7.5527,-2.9405,-5.4136,-3.2898,-2.1709,1.3377,7.806,-0.9054,-1.5119,-3.9757,2.1166,3.1866,-9.1373,6.593,1.6139,3.9388,-0.1201
"301",-4.4388,-1.5331,-4.2886,0.9852,-3.0225,1.3003,6.4229,-3.3599,-0.261900000000001,6.1545,4.5228,4.5956,8.2408,-4.5165,4.957,4.6826,3.8789,-2.2118,1.9855,0.9778,-0.5122,0.314200000000000,-0.4434,-1.5628,1.1758,0.2605,-3.5091,-3.8606,-1.1447,6.7629,-6.5989,0.9842,-4.8407,0.4451,-1.253,-4.7979,1.1697,-2.9461,0.6181,-8.281,-4.2334,-1.2047,-4.5352,4.9697,7.5508,1.5607,-3.7391,-0.0654000000000003,1.3322,-2.3682,-2.6655,-2.2954,1.3542,-1.1605,7.0509,-1.12640000000000,-0.537499999999998,-0.4832,7.6838,4.6223,-2.3579,-2.5125,-3.5592,0.2438,-5.8724,-0.887799999999999,7.2282,-8.7684,-1.3041,5.2965,4.1514,6.6184,1.8018,10.2591,3.6462,-3.8453,2.4464,7.9128,-3.6209,-0.0562999999999999,-5.7256,-0.7381,-0.487200000000001,1.1338,-2.0726,-1.956,-4.5606,-0.550699999999999,-6.1408,2.5728,-1.2223,-7.6058,-4.2811,5.7112,-9.014,6.4999,-6.1078,3.4499,-4.0638,7.1928,-3.07,-6.2391,-3.1196,-2.2689,1.299,8.1713,-0.792000000000002,-1.7513,-3.9032,1.3429,2.5568,-9.0243,6.226,1.2486,3.6051,0.0215000000000005
"302",-4.0887,-1.6176,-4.3187,1.5225,-3.3645,1.7691,6.6105,-3.662,0.489800000000001,6.7088,4.5939,4.827,8.3498,-4.3429,5.4835,4.9794,3.7441,-1.8508,2.4583,2.0781,-0.0253,0.8997,-1.132,-1.5719,1.3966,0.2486,-3.0783,-3.6399,-0.3817,6.8618,-6.8872,1.1537,-4.4125,0.329600000000003,-1.2339,-4.3756,1.2888,-3.706,0.1396,-7.784,-3.7621,-1.233,-4.0482,4.9493,7.0075,1.9647,-3.3668,-0.171700000000001,1.4544,-1.9666,-3.0975,-2.7707,1.6137,-2.2961,6.7985,-0.950199999999999,-0.632999999999999,-0.2668,7.9571,4.6259,-2.5784,-3.0609,-3.3411,0.189,-5.6362,-0.837800000000001,7.614,-9.3787,-1.6181,5.5107,5.1604,6.9173,1.6916,11.0235,3.5637,-3.6344,2.2838,7.5603,-3.24,-0.2742,-5.5643,-0.3923,-0.2923,1.14510000000000,-1.9605,-2.5166,-4.8107,-0.5321,-6.0352,2.4221,0.4097,-7.9763,-4.5095,6.5353,-8.3829,5.627,-6.4678,3.3281,-4.1004,6.8217,-3.0496,-7.1209,-2.7132,-2.5626,1.1913,8.5033,-0.971400000000003,-2.0076,-3.9549,0.4587,1.9194,-8.8694,5.9926,0.8004,3.3802,0.198400000000000
"303",-3.5218,-1.5289,-4.0402,1.8972,-3.3304,1.9452,6.8625,-3.737,1.2519,7.1973,4.5554,5.056,8.3703,-3.9385,6.0902,5.2223,3.5625,-1.1264,2.9947,3.1862,0.7575,1.375,-1.872,-1.7484,1.4993,0.1868,-2.5971,-3.4679,0.265100000000000,6.7141,-7.1132,1.2327,-3.9675,0.241999999999997,-1.2626,-3.8178,1.365,-4.6147,-0.3462,-7.2173,-3.3006,-1.373,-3.6081,5.0249,6.1691,2.533,-2.8343,-0.360199999999999,1.569,-1.5675,-3.2879,-3.3509,1.7936,-3.4641,6.5125,-0.792700000000004,-0.6019,-0.0237000000000003,8.218,4.8342,-2.7132,-3.7889,-2.8422,0.141,-5.5152,-0.720599999999997,8.022,-9.7465,-1.9884,5.8054,5.9728,7.1631,1.4037,11.6993,3.5909,-3.4167,2.0499,7.1116,-2.9083,-0.6763,-5.4886,0.0632000000000001,-0.223900000000000,1.0339,-1.8819,-3.1388,-4.9558,-0.529299999999999,-5.7836,2.4386,1.9006,-8.0819,-4.7926,7.1534,-7.8039,4.7101,-6.744,3.2876,-4.0227,6.4969,-2.9146,-8.0431,-2.1454,-3.0468,1.0177,8.7693,-1.4151,-2.2423,-4.0866,-0.4512,1.3255,-8.63,5.9068,0.305199999999999,3.3061,0.4083
"304",-2.786,-1.23490000000000,-3.5555,2.0979,-2.9755,1.8421,7.1817,-3.594,1.8926,7.5365,4.4661,5.2002,8.2977,-3.3824,6.7059,5.3631,3.3401,-0.171700000000001,3.5837,4.2443,1.7644,1.697,-2.6338,-2.0161,1.4343,0.0595999999999999,-2.1061,-3.3555,0.7414,6.3196,-7.2326,1.1921,-3.5483,0.196300000000001,-1.3285,-3.2157,1.4025,-5.585,-0.7989,-6.6443,-2.896,-1.651,-3.2719,5.1733,5.1552,3.2293,-2.2128,-0.6069,1.6676,-1.2022,-3.2519,-3.9882,1.8963,-4.563,6.1864,-0.6389,-0.462299999999999,0.2743,8.4455,5.2108,-2.7181,-4.6417,-2.1336,0.131500000000001,-5.5623,-0.531100000000002,8.4031,-9.8613,-2.3764,6.1431,6.5681,7.3302,0.9618,12.2386,3.6977,-3.2515,1.7761,6.6326,-2.6335,-1.2293,-5.4948,0.5822,-0.2832,0.833299999999998,-1.8225,-3.7926,-4.9767,-0.527700000000001,-5.3889,2.5881,3.0928,-7.9074,-5.0606,7.4588,-7.3131,3.8029,-6.8695,3.3585,-3.823,6.2729,-2.7206,-8.9754,-1.523,-3.7047,0.7852,8.9349,-2.0721,-2.4048,-4.2447,-1.3064,0.816700000000001,-8.2623,5.9538,-0.198800000000000,3.4043,0.6556
