"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111"
"426",-4.8671,-6.9922,-0.9143,1.3534,9.3176,4.2501,6.4111,-3.1041,1.8529,5.2465,-9.0002,4.6074,6.5746,-2.3632,-11.8341,-0.2608,3.0018,-1.5806,2.3407,-2.2325,-12.0867,1.1587,1.2378,-2.6171,-5.5505,-0.0315000000000012,-1.3532,-1.2173,-6.8173,3.1417,-1.3109,0.4732,3.1398,3.512,-4.6238,3.5092,-5.4805,5.1445,7.5273,6.6084,-1.7177,6.8897,0.185400000000000,2.9337,-0.5522,-8.5246,-8.1587,8.3737,7.3816,-6.5982,6.1363,-5.7177,0.0135000000000001,4.4223,-3.2716,3.0576,9.555,-2.2438,2.2736,-3.0653,-6.2081,-1.3942,3.906,6.4742,-2.3918,6.5904,0.688500000000001,4.0424,6.1571,-2.8847,0.4118,-6.8775,-1.9158,7.8619,-4.1951,-3.3419,-2.7427,1.0652,-1.0674,-4.9823,4.7706,-2.7701,3.2818,-0.9965,4.3372,-0.498600000000001,-4.934,-1.06590000000000,-2.3363,-1.4251,9.0291,0.7617,-4.7174,9.2639,6.6063,5.0802,-5.5132,-2.2655,8.4601,-6.3408,0.5334,1.599,8.2644,0.433100000000000,-1.0974,-2.7951,1.9305,-6.0922,4.1016,0.3895,0.297700000000000
"427",-4.759,-6.0851,-0.9864,1.4558,9.7366,5.113,6.034,-2.2985,1.6115,5.2686,-9.1327,4.3542,5.9415,-2.6849,-12.4031,-0.9562,3.3008,-1.169,2.4686,-3.0676,-12.4608,1.6539,1.052,-3.6466,-4.9448,0.0228999999999999,-1.0691,-0.0447000000000002,-6.4398,3.1409,-1.4695,-0.5613,2.5152,3.2627,-4.5605,3.4963,-5.8546,4.3871,7.1837,6.5114,-1.8374,6.869,0.5975,2.7981,0.5145,-7.9183,-8.2125,7.6705,7.1996,-7.2629,5.6698,-5.8655,1.1002,4.4705,-2.5439,3.4197,10.2351,-2.5445,2.4987,-3.3851,-6.5898,-1.3468,4.5381,6.858,-2.7445,5.7765,0.9963,4.4562,6.4045,-2.3554,1.0221,-6.807,-1.8053,7.1006,-4.2003,-3.542,-2.9694,0.9229,-1.6353,-5.1475,4.1892,-2.5999,3.0307,-0.9479,4.08,-0.198200000000001,-4.9876,-1.8531,-1.5873,-0.9147,9.3236,0.3695,-4.5452,9.0886,6.2345,5.2785,-5.232,-2.2449,8.6729,-5.8324,0.898499999999999,1.4137,8.4739,0.0184000000000000,-0.5609,-2.6398,1.8026,-6.5589,4.1359,0.567,0.250200000000000
"428",-4.692,-4.895,-1.1485,1.364,9.7245,5.882,5.5847,-1.5442,1.3663,5.0338,-9.162,4.1457,5.4194,-2.8532,-12.7141,-1.562,3.6236,-0.5833,2.3836,-3.9219,-12.668,2.0057,0.7528,-4.7316,-4.3144,0.240600000000001,-0.8477,0.9331,-5.8396,2.8867,-1.5078,-1.5458,1.8499,2.9765,-4.3717,3.2123,-5.9636,3.7322,6.896,6.2425,-2.229,6.7052,0.9292,2.5652,1.6499,-7.2588,-7.9578,6.6864,6.986,-7.6948,4.9795,-5.9763,2.2829,4.5566,-1.7072,3.7705,10.7727,-3.006,2.6653,-3.8138,-6.773,-1.2858,4.9589,7.0025,-2.9798,4.9735,1.2327,4.695,6.554,-1.9245,1.574,-6.6993,-1.60880000000000,6.1322,-4.2609,-3.7062,-3.1937,0.747299999999999,-2.1219,-5.3096,3.6002,-2.5231,2.8253,-0.8231,3.7487,0.1376,-5.0438,-2.6902,-0.9636,-0.494,9.5127,-0.0379999999999998,-4.5083,8.9512,5.8072,5.4777,-4.8498,-2.3063,8.6423,-5.2811,1.18200000000000,1.2069,8.6247,-0.352,0.0562000000000005,-2.5918,1.641,-6.7245,4.1119,0.5965,0.228900000000000
"429",-4.7165,-3.5106,-1.4086,1.1627,9.321,6.5286,5.1598,-0.9135,1.2235,4.5906,-9.0961,4.0229,5.0311,-2.8455,-12.7599,-2.0116,3.9645,0.190099999999999,2.1724,-4.7531,-12.6716,2.2163,0.336,-5.8018,-3.7432,0.6374,-0.6998,1.7113,-5.0785,2.3833,-1.4704,-2.4106,1.1919,2.6788,-4.0852,2.6805,-5.7885,3.2703,6.7139,5.801,-2.8195,6.4075,1.0979,2.2549,2.7434,-6.5914,-7.387,5.4691,6.7949,-7.9382,4.0819,-6.0088,3.4233,4.7122,-0.7987,4.0337,11.1105,-3.6404,2.7666,-4.2811,-6.719,-1.2648,5.1694,6.8815,-3.084,4.2049,1.39,4.8134,6.6121,-1.615,2.0563,-6.5689,-1.33800000000000,4.991,-4.3397,-3.8078,-3.3711,0.5351,-2.4715,-5.4109,3.0796,-2.5728,2.722,-0.6329,3.3673,0.5069,-5.0889,-3.5458,-0.532399999999999,-0.2358,9.5977,-0.4314,-4.5731,8.8425,5.3471,5.6653,-4.3784,-2.41,8.3544,-4.7294,1.37130000000000,1.01540000000000,8.7042,-0.6744,0.7454,-2.6803,1.4179,-6.5615,3.9938,0.4712,0.2671
"430",-4.8479,-2.0525,-1.7594,0.941600000000001,8.5794,7.0252,4.8398,-0.419000000000000,1.2762,4.0226,-8.9444,4.0261,4.7939,-2.6235,-12.5739,-2.2852,4.3403,1.0862,1.9523,-5.5081,-12.4575,2.3066,-0.2115,-6.7959,-3.2986,1.1993,-0.5969,2.3031,-4.2291,1.6471,-1.3837,-3.1027,0.582199999999998,2.3847,-3.7344,1.9658,-5.337,3.0657,6.6851,5.1987,-3.4744,5.9962,1.0603,1.9101,3.6731,-5.9682,-6.5168,4.0919,6.6856,-8.0595,3.0126,-5.9118,4.3879,4.9541,0.1338,4.1424,11.2088,-4.4244,2.8265,-4.7273,-6.4115,-1.3354,5.1712,6.5254,-3.0663,3.4873,1.4615,4.887,6.5968,-1.4329,2.4515,-6.4351,-0.998000000000001,3.7118,-4.3906,-3.8191,-3.456,0.285299999999999,-2.6499,-5.4245,2.6847,-2.7599,2.7534,-0.3926,2.953,0.9118,-5.1266,-4.3782,-0.316299999999998,-0.1864,9.592,-0.7838,-4.6812,8.7249,4.8848,5.8214,-3.8512,-2.4866,7.8284,-4.2211,1.4833,0.8672,8.6952,-0.9625,1.4746,-2.9116,1.0958,-6.0675,3.751,0.203799999999999,0.3928
"431",-5.0634,-0.666599999999999,-2.1656,0.7548,7.5602,7.3513,4.6727,-0.0169999999999995,1.569,3.4533,-8.7115,4.1759,4.7214,-2.1573,-12.2235,-2.3917,4.7648,1.9926,1.8454,-6.1361,-12.0356,2.3071,-0.8966,-7.656,-3.0145,1.8823,-0.478,2.7345,-3.3578,0.6961,-1.2406,-3.5923,0.0446000000000009,2.0974,-3.3699,1.161,-4.6496,3.1306,6.8403,4.4543,-4.0431,5.5033,0.8376,1.5961,4.3251,-5.4347,-5.3853,2.6526,6.7086,-8.1375,1.8218,-5.6338,5.0707,5.2835,1.0195,4.0447,11.0607,-5.2995,2.8861,-5.1124,-5.8627,-1.5291,4.9572,6.0192,-2.9654,2.8357,1.4483,4.9879,6.5299,-1.3699,2.7417,-6.3195,-0.588999999999999,2.329,-4.3703,-3.7173,-3.4259,-0.00150000000000006,-2.653,-5.3576,2.4478,-3.0724,2.9151,-0.1178,2.5099,1.3539,-5.1714,-5.1435,-0.2896,-0.3515,9.5287,-1.0609,-4.7704,8.5403,4.4552,5.9217,-3.3092,-2.4632,7.1064,-3.7935,1.5587,0.7784,8.5759,-1.2455,2.1919,-3.266,0.6436,-5.2716,3.3738,-0.171600000000001,0.6264
"432",-5.3083,0.495799999999999,-2.5625,0.618000000000002,6.3251,7.4972,4.6826,0.360300000000001,2.0878,3.0242,-8.3964,4.4635,4.8211,-1.4545,-11.785,-2.3517,5.2326,2.7878,1.945,-6.6059,-11.4352,2.2507,-1.7041,-8.3237,-2.8849,2.6272,-0.2714,3.0397,-2.5141,-0.450700000000001,-1.00640000000000,-3.8639,-0.415700000000001,1.8068,-3.0576,0.3686,-3.7895,3.4231,7.1791,3.5892,-4.3999,4.9529,0.5063,1.3878,4.6163,-5.0169,-4.0558,1.26050000000000,6.8968,-8.2497,0.5659,-5.1412,5.4054,5.6807,1.7643,3.7085,10.6903,-6.1839,2.9909,-5.4197,-5.1082,-1.8418,4.5137,5.4812,-2.8436,2.2657,1.3665,5.1609,6.4218,-1.3992,2.9143,-6.2331,-0.109100000000002,0.8887,-4.2527,-3.4992,-3.2871,-0.318300000000001,-2.5018,-5.238,2.3812,-3.4799,3.1665,0.1766,2.0353,1.831,-5.2428,-5.8066,-0.395999999999997,-0.6961,9.4563,-1.2203,-4.7931,8.2198,4.0936,5.9434,-2.7832,-2.2914,6.2438,-3.4671,1.6482,0.7497,8.3251,-1.5564,2.8315,-3.7042,0.0535000000000001,-4.2284,2.8802,-0.601500000000001,0.9757
"433",-5.5072,1.3191,-2.8752,0.5253,4.9291,7.4686,4.8805,0.7669,2.7774,2.853,-8.0062,4.8509,5.0915,-0.569599999999998,-11.3083,-2.192,5.729,3.3765,2.2944,-6.9185,-10.6962,2.1682,-2.5998,-8.7441,-2.8678,3.3792,0.0770999999999997,3.2517,-1.7339,-1.7626,-0.644,-3.9029,-0.803600000000001,1.498,-2.8624,-0.3148,-2.8287,3.868,7.666,2.6211,-4.4615,4.3427,0.1585,1.3473,4.5132,-4.721,-2.6166,0.0186999999999991,7.2676,-8.4543,-0.6939,-4.4384,5.3684,6.105,2.2646,3.1224,10.1399,-6.9959,3.1786,-5.6518,-4.1993,-2.2313,3.8292,5.0314,-2.7729,1.7891,1.2489,5.4152,6.2669,-1.4805,2.9648,-6.163,0.437399999999997,-0.5458,-4.037,-3.1921,-3.0634,-0.6456,-2.2313,-5.0957,2.4891,-3.9354,3.4436,0.4749,1.533,2.3325,-5.3594,-6.353,-0.572900000000001,-1.15,9.4242,-1.2163,-4.7234,7.7034,3.8293,5.8703,-2.2816,-1.9638,5.3032,-3.2365,1.7991,0.765699999999999,7.9342,-1.9192,3.3231,-4.1759,-0.6481,-3.0063,2.3153,-1.0221,1.4303
"434",-5.5843,1.7615,-3.0413,0.472799999999999,3.4201,7.2822,5.2669,1.2234,3.5615,3.0042,-7.5751,5.2802,5.5199,0.402200000000001,-10.8023,-1.9479,6.2447,3.7134,2.8895,-7.1067,-9.8581,2.0885,-3.5319,-8.8766,-2.9017,4.0924,0.5897,3.3939,-1.0459,-3.1847,-0.137400000000000,-3.6959,-1.1293,1.1634,-2.8256,-0.8148,-1.8383,4.3825,8.239,1.5666,-4.1867,3.6433,-0.1334,1.4997,4.0406,-4.5407,-1.1749,-0.9879,7.824,-8.7638,-1.8937,-3.5739,4.978,6.5045,2.4332,2.304,9.4571,-7.6761,3.4728,-5.822,-3.1966,-2.6301,2.9153,4.7595,-2.8187,1.4047,1.1457,5.7394,6.0513,-1.5709,2.9014,-6.0816,1.0367,-1.8997,-3.7403,-2.8484,-2.7826,-0.9455,-1.8805,-4.9463,2.7649,-4.3787,3.6801,0.7609,1.0275,2.832,-5.536,-6.7924,-0.771699999999999,-1.6206,9.4638,-1.0097,-4.5485,6.9629,3.6797,5.699,-1.7966,-1.5119,4.3516,-3.0694,2.0443,0.8033,7.4153,-2.3304,3.6023,-4.6269,-1.4014,-1.6797,1.7471,-1.3662,1.9546
"435",-5.4805,1.8613,-3.0268,0.4673,1.8539,6.9694,5.8269,1.7163,4.3531,3.4765,-7.1742,5.6864,6.0749,1.3426,-10.2444,-1.6672,6.7743,3.8113,3.6992,-7.2346,-8.9563,2.0359,-4.4315,-8.7062,-2.9193,4.7197,1.2507,3.4725,-0.4761,-4.6415,0.494,-3.2488,-1.4024,0.8094,-2.9545,-1.0925,-0.8878,4.8962,8.819,0.447,-3.5803,2.8128,-0.3285,1.8231,3.2691,-4.4656,0.1623,-1.6944,8.5484,-9.1358,-2.973,-2.6359,4.2835,6.84,2.2238,1.3021,8.6917,-8.2002,3.8755,-5.9415,-2.1689,-2.9697,1.8153,4.7067,-3.0248,1.0974,1.1173,6.1271,5.7619,-1.6377,2.7441,-5.9597,1.66870000000000,-3.1073,-3.3852,-2.5288,-2.4734,-1.168,-1.4894,-4.7856,3.1829,-4.7447,3.8233,1.0196,0.567500000000001,3.2851,-5.7759,-7.1543,-0.9691,-2.0035,9.5731,-0.5799,-4.2595,6.0141,3.643,5.4337,-1.3202,-0.989,3.4572,-2.9187,2.3934,0.838399999999998,6.8016,-2.7502,3.6221,-5.0088,-2.1233,-0.3277,1.257,-1.5684,2.4911
"436",-5.1608,1.6979,-2.8207,0.523099999999999,0.324499999999999,6.5721,6.5273,2.2028,5.0557,4.206,-6.8996,6.0086,6.6973,2.1293,-9.6054,-1.4059,7.2941,3.7261,4.6779,-7.3841,-8.0309,2.0275,-5.2166,-8.2437,-2.8573,5.2077,2.0142,3.482,-0.0415999999999999,-6.0417,1.19950000000000,-2.6013,-1.6291,0.4544,-3.2287,-1.1466,-0.0439999999999987,5.3633,9.3197,-0.7036,-2.6905,1.8168,-0.412199999999999,2.261,2.2899,-4.4885,1.3092,-2.052,9.391,-9.4926,-3.8858,-1.7361,3.3569,7.1071,1.6469,0.193800000000000,7.8957,-8.5815,4.3652,-6.0046,-1.1925,-3.2008,0.5998,4.8693,-3.398,0.8419,1.2237,6.5958,5.3941,-1.6609,2.5201,-5.7761,2.3111,-4.1268,-2.9894,-2.2875,-2.1696,-1.2603,-1.0969,-4.5922,3.692,-4.9767,3.8447,1.2389,0.211399999999999,3.6408,-6.0672,-7.4712,-1.166,-2.1914,9.7138,0.0676,-3.8488,4.9089,3.6938,5.0782,-0.8598,-0.453200000000001,2.6827,-2.7418,2.8226,0.8474,6.1454,-3.1097,3.3586,-5.2872,-2.7197,0.9738,0.926,-1.5757,2.9737
"437",-4.6149,1.3432,-2.4227,0.650600000000001,-1.0199,6.1414,7.3137,2.6223,5.5638,5.0842,-6.8363,6.1929,7.3024,2.6573,-8.8704,-1.2179,7.752,3.5276,5.7674,-7.6245,-7.1319,2.0697,-5.8171,-7.5216,-2.6606,5.5075,2.8167,3.4243,0.2598,-7.2862,1.9043,-1.827,-1.8038,0.123099999999999,-3.6164,-1.0039,0.634600000000001,5.76,9.6539,-1.8406,-1.5991,0.6442,-0.395200000000001,2.7491,1.1866,-4.6038,2.2145,-2.0307,10.2689,-9.7556,-4.6108,-0.9878,2.2917,7.3376,0.7728,-0.930100000000001,7.1247,-8.8568,4.9065,-5.9869,-0.347,-3.3036,-0.652800000000001,5.2182,-3.9066,0.611400000000001,1.508,7.1848,4.9494,-1.6267,2.2492,-5.5162,2.9402,-4.9408,-2.5672,-2.1621,-1.9085,-1.1815,-0.74,-4.3359,4.2215,-5.0391,3.7406,1.4102,0.00880000000000081,3.8611,-6.3853,-7.758,-1.3812,-2.0881,9.8291,0.8931,-3.3201,3.7144,3.7922,4.6309,-0.4418,0.0473999999999997,2.0743,-2.5186,3.2738,0.802700000000002,5.514,-3.3371,2.8195,-5.4446,-3.1001,2.163,0.8241,-1.3598,3.3511
"438",-3.8571,0.8484,-1.8332,0.8439,-2,5.7287,8.1182,2.9177,5.7726,5.9828,-7.0123,6.194,7.7966,2.8542,-8.0509,-1.135,8.0844,3.2803,6.8977,-7.9641,-6.3063,2.1591,-6.2008,-6.5863,-2.294,5.5951,3.5951,3.3214,0.458299999999999,-8.2672,2.5218,-1.016,-1.9115,-0.160899999999998,-4.0826,-0.706,1.1055,6.0808,9.7487,-2.9178,-0.4002,-0.6821,-0.3034,3.2348,0.0214000000000001,-4.7968,2.8611,-1.6325,11.0773,-9.8674,-5.1517,-0.482300000000000,1.2025,7.5793,-0.276500000000000,-1.979,6.4372,-9.0666,5.4713,-5.855,0.2935,-3.2802,-1.8719,5.7208,-4.4947,0.384700000000000,1.9819,7.9346,4.4392,-1.5185,1.9358,-5.1749,3.5337,-5.5518,-2.131,-2.1653,-1.72510000000000,-0.9205,-0.447900000000001,-3.9854,4.6982,-4.922,3.5325,1.5297,-0.0141999999999989,3.9327,-6.7,-8.0017,-1.63800000000000,-1.6356,9.8627,1.8252,-2.7034,2.4995,3.9047,4.0926,-0.1052,0.4816,1.6534,-2.2584,3.6682,0.674199999999999,4.9815,-3.3803,2.0542,-5.4773,-3.1901,3.202,1.0047,-0.9293,3.6066
"439",-2.9296,0.2661,-1.0531,1.0762,-2.4598,5.3794,8.8774,3.0595,5.6015,6.7771,-7.3752,5.9761,8.1018,2.6901,-7.1896,-1.1507,8.2514,3.0335,7.9931,-8.3235,-5.5732,2.2783,-6.3836,-5.4965,-1.7539,5.4824,4.2985,3.2111,0.6067,-8.8842,2.9722,-0.2559,-1.9319,-0.380399999999998,-4.5879,-0.2932,1.3532,6.3289,9.5642,-3.8936,0.823,-2.1069,-0.154800000000002,3.6785,-1.154,-5.0363,3.2523,-0.8978,11.7118,-9.8002,-5.5326,-0.2699,0.212700000000001,7.8687,-1.3525,-2.8779,5.8856,-9.2382,6.054,-5.579,0.6688,-3.1431,-2.9985,6.3525,-5.1042,0.153300000000000,2.6091,8.8677,3.887,-1.3172,1.5699,-4.7625,4.073,-5.9758,-1.6974,-2.279,-1.6464,-0.5055,-0.2447,-3.5148,5.0669,-4.6424,3.2618,1.5968,0.143100000000000,3.8666,-6.9819,-8.1722,-1.9474,-0.8334,9.7707,2.7723,-2.059,1.328,4.0238,3.4792,0.1132,0.8425,1.4149,-2.0001,3.9278,0.434699999999999,4.6165,-3.2185,1.15720000000000,-5.3935,-2.9437,4.077,1.4946,-0.3313,3.7632
"440",-1.9014,-0.327399999999999,-0.0905,1.3128,-2.3196,5.1274,9.5491,3.0546,5.022,7.364,-7.814,5.513,8.1746,2.1754,-6.353,-1.2163,8.2543,2.8174,8.9797,-8.5619,-4.9167,2.397,-6.419,-4.3176,-1.0633,5.2104,4.8869,3.1363,0.758099999999999,-9.0599,3.2022,0.3816,-1.8467,-0.526900000000001,-5.0831,0.2028,1.3998,6.5085,9.1029,-4.7363,2.0096,-3.5499,0.0571000000000002,4.0405,-2.2769,-5.2796,3.3971,0.0973000000000006,12.0852,-9.5541,-5.7951,-0.3489,-0.5697,8.2182,-2.3111,-3.5751,5.504,-9.3806,6.6655,-5.1408,0.7401,-2.9096,-3.9867,7.0928,-5.6883,-0.079600000000001,3.3056,9.9825,3.3262,-1.00940000000000,1.1423,-4.3056,4.545,-6.2393,-1.2909,-2.4604,-1.6851,-0.00680000000000014,-0.153800000000000,-2.9083,5.2992,-4.2468,2.983,1.6121,0.461500000000001,3.6887,-7.2003,-8.2431,-2.2949,0.2568,9.5269,3.6431,-1.4617,0.2537,4.1699,2.8315,0.1907,1.1451,1.3365,-1.7994,3.9944,0.0751000000000026,4.4664,-2.8637,0.253700000000000,-5.214,-2.3498,4.793,2.284,0.3563,3.8641
"441",-0.8533,-0.8431,1.0227,1.5372,-1.6003,4.9884,10.1198,2.9311,4.0779,7.677,-8.2125,4.788,8.0113,1.3576,-5.6151,-1.2569,8.1254,2.6366,9.7848,-8.5334,-4.3067,2.4785,-6.3805,-3.1227,-0.2577,4.8298,5.3213,3.1368,0.9374,-8.7582,3.1918,0.8512,-1.6462,-0.599600000000002,-5.5127,0.7519,1.3053,6.6161,8.4053,-5.4325,3.1139,-4.9087,0.3606,4.274,-3.2667,-5.4901,3.3043,1.2538,12.1401,-9.1514,-5.9958,-0.6723,-1.0768,8.6092,-3.0416,-4.0423,5.2962,-9.489,7.318,-4.5395,0.5003,-2.5995,-4.8063,7.9189,-6.2063,-0.305700000000002,3.9575,11.2578,2.789,-0.5928,0.6615,-3.843,4.9395,-6.3796,-0.9504,-2.6569,-1.838,0.4799,-0.198400000000001,-2.1677,5.3907,-3.8055,2.7522,1.5828,0.915999999999999,3.4301,-7.3244,-8.2043,-2.6447,1.5218,9.1269,4.3655,-0.9768,-0.6889,4.3771,2.2164,0.1256,1.412200,1.38170000000000,-1.7185,3.8348,-0.385699999999998,4.5464,-2.3555,-0.529199999999999,-4.9715,-1.4324,5.3678,3.3183,1.0428,3.9379
"442",0.141,-1.21290000000000,2.2116,1.7628,-0.415600000000000,4.9567,10.6043,2.7231,2.8859,7.706,-8.4939,3.788,7.6417,0.315300000000001,-5.0397,-1.1986,7.8969,2.4724,10.3395,-8.138,-3.7309,2.4951,-6.3409,-1.9932,0.6275,4.3795,5.5597,3.2486,1.1304,-7.9943,2.9526,1.1414,-1.3358,-0.603000000000002,-5.8242,1.3177,1.15320000000000,6.638,7.5391,-5.9929,4.0916,-6.062,0.7872,4.3409,-4.0454,-5.6495,2.9891,2.4647,11.852,-8.6265,-6.1962,-1.1688,-1.2923,8.9969,-3.4786,-4.2678,5.2392,-9.5537,8.0101,-3.7938,-0.0188000000000000,-2.2347,-5.4467,8.8001,-6.6235,-0.519199999999998,4.4544,12.6603,2.29780000000000,-0.0787999999999993,0.1619,-3.4134,5.2419,-6.4431,-0.7253,-2.8186,-2.0847,0.861,-0.392000000000001,-1.3202,5.3525,-3.4062,2.614,1.5309,1.4833,3.1196,-7.3267,-8.0583,-2.9536,2.8157,8.5887,4.8927,-0.645,-1.4846,4.6745,1.718,-0.0629,1.6559,1.4996,-1.8124,3.4376,-0.89600,4.8443,-1.7575,-1.0916,-4.7046,-0.2468,5.8231,4.5042,1.6563,3.9766
"443",1.0323,-1.4131,3.3645,2.0181,1.0547,5.0001,11.0294,2.4659,1.6092,7.5042,-8.6345,2.4984,7.1174,-0.8491,-4.6658,-0.998,7.5812,2.2998,10.5893,-7.3437,-3.2085,2.4374,-6.3586,-1.017,1.5626,3.8707,5.5569,3.5013,1.2996,-6.8394,2.525,1.2748,-0.9381,-0.543900000000001,-5.9861,1.8566,1.026,6.5537,6.5946,-6.4472,4.8933,-6.8781,1.3516,4.2371,-4.5623,-5.7538,2.4791,3.6296,11.2305,-8.0149,-6.4439,-1.764,-1.2451,9.3172,-3.5982,-4.2503,5.2959,-9.5673,8.719,-2.9354,-0.7507,-1.833,-5.9191,9.6988,-6.9184,-0.7197,4.7139,14.1429,1.8617,0.511100000000001,-0.3001,-3.0502,5.4269,-6.4798,-0.6601,-2.9023,-2.3864,1.069,-0.727,-0.4208,5.2072,-3.1386,2.5913,1.4927,2.1499,2.776,-7.1895,-7.8126,-3.1841,3.9855,7.9516,5.1994,-0.4747,-2.1318,5.0723,1.4195,-0.3328,1.8658,1.6231,-2.1185,2.8061,-1.3846,5.3357,-1.1489,-1.3791,-4.4508,1.1275,6.1824,5.726,2.1692,3.9359
"444",1.8022,-1.47050000000000,4.3731,2.3251,2.6013,5.0614,11.4115,2.1931,0.4132,7.1751,-8.6525,0.9162,6.501,-2.0184,-4.4981,-0.6594,7.1722,2.1037,10.5065,-6.1833,-2.783,2.3155,-6.4724,-0.276400000000001,2.5238,3.2889,5.2727,3.9111,1.4102,-5.4122,1.9724,1.3066,-0.490399999999999,-0.426600000000001,-6.0002,2.3292,0.9848,6.3416,5.6813,-6.8303,5.4749,-7.2414,2.0454,4.0021,-4.8035,-5.803,1.8197,4.6619,10.3216,-7.3417,-6.7498,-2.3883,-0.9927,9.5046,-3.4109,-3.9984,5.4345,-9.5353,9.4043,-1.9996,-1.6086,-1.4093,-6.2533,10.5798,-7.0931,-0.906300000000002,4.6885,15.643,1.4821,1.1417,-0.6604,-2.7808,5.458,-6.539,-0.7778,-2.8702,-2.6908,1.0757,-1.17160000000000,0.4579,4.9872,-3.0833,2.6786,1.506,2.9063,2.4013,-6.9062,-7.4792,-3.3102,4.9003,7.2695,5.2815,-0.4429,-2.6303,5.5533,1.3774,-0.6229,2.0152,1.678,-2.6415,1.9554,-1.7854,5.9972,-0.6114,-1.384,-4.2406,2.5919,6.4682,6.8672,2.5943,3.7597
"445",2.4556,-1.4491,5.1805,2.6884,4.0235,5.0583,11.7414,1.9323,-0.579,6.84,-8.5815,-0.9098,5.862,-3.0732,-4.5025,-0.2361,6.6605,1.8813,10.0973,-4.7415,-2.5098,2.1477,-6.7057,0.168800000000001,3.4931,2.6146,4.6947,4.4732,1.4478,-3.8571,1.3738,1.3109,-0.0319000000000003,-0.248799999999999,-5.9036,2.7052,1.0622,5.9855,4.9121,-7.1689,5.811,-7.0764,2.839,3.6979,-4.784,-5.796,1.0688,5.497,9.2072,-6.6199,-7.0814,-2.9712,-0.6028,9.5147,-2.9442,-3.541,5.6351,-9.4774,10.0159,-1.0182,-2.4975,-0.9793,-6.4871,11.4173,-7.1722,-1.0687,4.3614,17.0853,1.15750000000000,1.7656,-0.8651,-2.6296,5.2996,-6.6569,-1.0754,-2.6939,-2.9406,0.886,-1.68,1.2404,4.7345,-3.2993,2.8391,1.5944,3.7373,1.9844,-6.4849,-7.074,-3.3299,5.4687,6.6024,5.1636,-0.4977,-2.9769,6.0733,1.603,-0.8671,2.0783,1.60070000000000,-3.3465,0.9077,-2.0608,6.809,-0.2161,-1.1352,-4.0944,4.0395,6.6958,7.8309,2.9528,3.4059
"446",3.0039,-1.4325,5.7953,3.0975,5.1649,4.8926,11.989,1.696,-1.3136,6.6072,-8.4482,-2.8364,5.2848,-3.9097,-4.6134,0.1846,6.045,1.6336,9.4016,-3.1331,-2.4429,1.9428,-7.0606,0.293099999999999,4.4545,1.85080000000000,3.8576,5.159,1.4243,-2.3142,0.8136,1.3647,0.404900000000000,-0.0072999999999972,-5.7512,2.9651,1.26000000000000,5.487,4.3779,-7.4751,5.9028,-6.362,3.6853,3.3783,-4.5403,-5.7353,0.289100000000000,6.0981,8.0067,-5.8525,-7.3758,-3.4298,-0.138500000000001,9.3376,-2.2267,-2.936,5.8744,-9.4221,10.5063,-0.0210000000000004,-3.3233,-0.5633,-6.6556,12.1968,-7.1918,-1.18700000000000,3.7458,18.3909,0.886199999999999,2.3279,-0.8816,-2.6153,4.9348,-6.851,-1.5284,-2.3609,-3.0819,0.531099999999999,-2.2048,1.8673,4.4957,-3.8177,3.0121,1.7628,4.6104,1.5202,-5.9507,-6.6147,-3.2729,5.6439,6.0108,4.9078,-0.5714,-3.1736,6.566,2.0574,-1.0146,2.0495,1.3581,-4.1621,-0.304600000000001,-2.2122,7.7455,-0.0107000000000004,-0.6822,-4.0174,5.3669,6.8651,8.5559,3.2432,2.8628
