"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117"
"227",6.5774,-2.9934,-0.4142,-1.4123,-2.328,-2.9154,2.1102,-3.607,-5.5955,5.2866,-2.379,-3.4396,-12.4369,-3.2842,6.5601,8.5238,-8.1151,1.0336,-2.1932,5.0069,1.4059,1.6233,-1.2925,-4.5798,-4.1028,1.8891,-11.2307,-6.9661,-0.507400000000001,-5.0718,-3.413,3.2185,-2.8943,-0.0815000000000001,4.5646,-4.1581,4.0429,5.8557,6.835,5.4484,7.4211,-1.4522,0.6819,6.1466,-4.7567,0.892,-1.4281,-5.2317,5.3667,4.3094,-2.2576,-6.3418,-1.1235,4.3172,6.0345,7.7633,-4.2006,1.7381,2.175,3.2262,-1.604,-2.1632,-6.0159,-0.8373,-9.1161,-5.4322,-7.9113,3.4157,4.5435,-1.7364,2.6909,-5.1984,3.0471,1.8446,-2.9589,-0.0796999999999999,4.3046,-0.639000000000001,-7.0843,2.4574,1.7856,-2.4123,1.0283,5.7041,1.6721,3.4657,2.6409,-5.3478,-1.4281,-3.1127,-2.4496,-9.2773,-1.2951,3.1271,-1.8567,-1.698,9.1019,4.6984,0.5132,-0.0756000000000001,-3.3562,5.3595,5.0415,-6.1731,6.9281,-3.8375,2.7655,-1.6105,1.4579,-0.8252,7.7545,6.0583,-8.7026,4.9227,-6.343,6.1102,-7.1097
"228",5.89,-4.0819,-0.5978,-1.0133,-2.8873,-2.6227,2.0918,-4.0622,-4.8871,5.3487,-3.0591,-4.2472,-12.1846,-2.6269,6.6888,8.0643,-7.064,0.6438,-2.6143,4.6684,0.9361,1.7088,-0.4765,-4.2856,-4.1783,2.4236,-11.4013,-6.8978,-0.2501,-5.1217,-3.7571,3.8522,-2.881,-0.1174,3.9994,-4.3763,4.6317,5.1818,6.9842,5.4778,7.7918,-1.4129,0.1207,4.8012,-4.9376,1.7797,-2.0571,-4.8445,5.3914,5.156,-2.6159,-5.6684,-1.5386,3.8189,5.863,8.5719,-4.2448,1.7816,1.8138,3.1457,-3.0377,-2.7605,-6.8747,-0.9492,-9.0884,-5.0588,-7.2578,4.997,4.8674,-1.6909,3.2031,-4.9888,3.4531,1.7531,-2.3998,0.382,4.8968,-0.316000000000001,-6.9742,2.7774,2.7009,-3.866,1.199,7.1741,2.9261,3.3883,2.8997,-5.1856,-0.4449,-3.3153,-1.8123,-9.8724,-0.107700000000000,3.7886,-2.8536,-1.8626,7.9478,5.3242,0.473,0.7624,-2.9706,4.9648,4.8336,-5.4841,6.4905,-3.8733,2.9102,-1.9674,1.8326,-0.7978,8.357,6.5881,-7.4153,5.3223,-6.3695,5.9071,-7.6156
"229",5.0878,-4.9667,-0.6694,-0.6278,-3.5185,-2.226,2.0584,-4.3251,-4.2929,5.282,-3.4974,-5.2363,-11.8779,-1.8485,6.8679,7.3764,-6.1079,0.521599999999999,-2.8097,4.4161,0.5564,1.7545,0.279,-3.6996,-4.3062,2.6892,-11.6208,-6.9178,0.0392999999999999,-5.1234,-3.9361,4.1769,-2.8749,-0.282500000000001,3.5435,-4.4114,5.0625,4.3036,7.0001,5.6071,7.9872,-1.4322,-0.4593,3.5136,-5.2267,2.5252,-2.6317,-4.3192,5.3222,6.031,-2.9394,-4.9556,-2.0814,3.4458,5.4843,9.3664,-4.382,1.6145,1.3633,2.8714,-4.2638,-3.1205,-7.592,-1.1787,-8.8179,-4.7029,-6.3092,6.4975,5.0325,-1.6547,3.9466,-4.697,3.9947,1.4151,-1.8603,0.8843,5.3587,0.3353,-6.6053,3.1887,3.6536,-5.382,1.4672,8.4436,4.425,3.1256,2.9983,-4.9821,0.1471,-3.5318,-1.1341,-10.2848,1.051,4.5168,-3.6544,-1.996,6.4121,5.8342,0.2797,1.5671,-2.6588,4.6963,4.5216,-4.6886,5.9838,-3.7477,3.0266,-2.1684,2.3214,-0.6477,8.8652,6.7448,-6.031,5.5415,-6.0794,5.7495,-7.9375
"230",4.2214,-5.6252,-0.5966,-0.345899999999999,-4.2019,-1.7416,1.9812,-4.437,-3.9032,5.1111,-3.6052,-6.3145,-11.5198,-1.0038,7.1103,6.4874,-5.2873,0.5993,-2.7434,4.3237,0.3437,1.75240000000000,0.9174,-2.8434,-4.5128,2.6909,-11.8769,-7.0052,0.375900000000001,-5.0381,-3.9173,4.1826,-2.7974,-0.5922,3.263,-4.2288,5.4211,3.271,6.887,5.8506,7.9828,-1.5515,-0.9961,2.4635,-5.6685,3.1346,-3.1567,-3.7701,5.1338,6.8283,-3.1321,-4.2525,-2.7158,3.1997,4.8817,10.13,-4.4952,1.2889,0.9399,2.4716,-5.2127,-3.2826,-8.1136,-1.4898,-8.2955,-4.3796,-5.0946,7.7711,5.0459,-1.6461,4.8972,-4.2685,4.6519,0.8457,-1.3953,1.3842,5.6953,1.2424,-5.9849,3.6325,4.4846,-6.8543,1.8245,9.4527,6.0389,2.6933,2.9337,-4.789,0.2864,-3.7546,-0.439600000000002,-10.4433,2.1191,5.2794,-4.152,-2.0957,4.6369,6.192,-0.0345000000000004,2.2221,-2.4702,4.6021,4.2033,-3.9053,5.4396,-3.5427,3.065,-2.1951,2.8589,-0.425700000000001,9.1639,6.5031,-4.6422,5.5724,-5.4475,5.6271,-8.0472
"231",3.3392,-6.0857,-0.3846,-0.2275,-4.8787,-1.1881,1.8244,-4.4274,-3.7911,4.9078,-3.3401,-7.3565,-11.1283,-0.1724,7.3936,5.4461,-4.6238,0.7764,-2.3951,4.4397,0.35,1.6633,1.4114,-1.7863,-4.7982,2.4454,-12.1074,-7.0876,0.7709,-4.8064,-3.7098,3.8919,-2.5787,-1.0428,3.1927,-3.7836,5.7835,2.1492,6.6412,6.2247,7.7857,-1.785,-1.4054,1.7755,-6.2905,3.6293,-3.6439,-3.2886,4.8145,7.4784,-3.1475,-3.5903,-3.3762,3.0329,4.0757,10.8182,-4.4796,0.8648,0.6265,2.0417,-5.8678,-3.2878,-8.4419,-1.8206,-7.5624,-4.1046,-3.7268,8.7098,4.9234,-1.6928,5.9904,-3.686,5.3541,0.107000000000000,-1.0319,1.811,5.9202,2.2987,-5.1465,4.0316,5.0653,-8.1666,2.2571,10.1315,7.5985,2.1027,2.7428,-4.6379,-0.00569999999999982,-3.9523,0.271899999999999,-10.3171,3.0515,6.0301,-4.3009,-2.165,2.8163,6.3517,-0.4485,2.6305,-2.4174,4.7094,3.9628,-3.2293,4.8929,-3.3429,3.0035,-2.0601,3.391,-0.1952,9.1519,5.9161,-3.302,5.4274,-4.5205,5.489,-7.948
"232",2.5019,-6.4032,-0.0752000000000002,-0.302800000000001,-5.4506,-0.5927,1.5673,-4.3076,-3.9864,4.7594,-2.7072,-8.2104,-10.7519,0.5588,7.6454,4.3154,-4.117,0.9594,-1.7703,4.7717,0.5774,1.4168,1.7537,-0.629,-5.1201,1.9795,-12.2372,-7.058,1.2235,-4.3937,-3.3533,3.3635,-2.1791,-1.6014,3.3195,-3.0422,6.1833,1.013,6.2625,6.7297,7.4322,-2.1238,-1.6021,1.4884,-7.0952,4.0282,-4.0945,-2.9282,4.3808,7.9687,-2.9993,-2.9891,-3.9855,2.8893,3.1395,11.3659,-4.2794,0.376300000000001,0.4617,1.676,-6.2614,-3.1756,-8.6124,-2.1,-6.6901,-3.8915,-2.3783,9.2612,4.6933,-1.8255,7.1184,-2.986,6.0012,-0.7232,-0.7624,2.0818,6.0476,3.4031,-4.14,4.3164,5.3198,-9.1938,2.7426,10.418,8.9246,1.3607,2.491,-4.5501,-0.6313,-4.0797,1.011,-9.9214,3.802,6.7056,-4.1311,-2.193,1.1759,6.2645,-0.9575,2.7369,-2.4701,5.0072,3.8435,-2.7296,4.3864,-3.1993,2.8544,-1.8125,3.8567,-0.0195000000000007,8.7778,5.1121,-2.0277,5.1408,-3.3992,5.2686,-7.6626
"233",1.7835,-6.6345,0.2676,-0.5845,-5.8111,0.011,1.2276,-4.0834,-4.4524,4.7304,-1.7556,-8.7305,-10.4764,1.1252,7.7468,3.166,-3.7546,1.0798,-0.9078,5.2881,0.9788,0.942,1.9461,0.5135,-5.3978,1.3399,-12.2117,-6.8171,1.7177,-3.8198,-2.8929,2.6849,-1.6008,-2.1956,3.5925,-2.021,6.603,-0.0583,5.7673,7.3335,6.9806,-2.5396,-1.5115,1.5634,-8.0538,4.34,-4.489,-2.708,3.8749,8.3307,-2.7477,-2.4595,-4.464,2.7411,2.2123,11.7074,-3.8954,-0.177899999999999,0.4393,1.4328,-6.4527,-2.9874,-8.6627,-2.2686,-5.7558,-3.7548,-1.2169,9.4315,4.4066,-2.0601,8.1434,-2.2567,6.4955,-1.573,-0.5498,2.1358,6.0976,4.4771,-3.0324,4.4478,5.2197,-9.822,3.2424,10.2775,9.874,0.4773,2.248,-4.5454,-1.4437,-4.0916,1.7714,-9.3095,4.3131,7.2313,-3.7378,-2.1448,-0.0651999999999999,5.8923,-1.5613,2.5485,-2.5664,5.4502,3.848,-2.4584,3.9599,-3.1165,2.6443,-1.5339,4.1842,0.0516000000000005,8.0571,4.2474,-0.8205,4.7679,-2.2046,4.9065,-7.2181
"234",1.2572,-6.8161,0.5819,-1.0693,-5.8826,0.583,0.859300000000001,-3.7692,-5.0857,4.8452,-0.5646,-8.8197,-10.3897,1.507,7.5723,2.0728,-3.525,1.0929,0.1219,5.9339,1.4771,0.2027,1.9964,1.5278,-5.5449,0.5963,-12.0134,-6.3075,2.2245,-3.1584,-2.359,1.9545,-0.8876,-2.7218,3.948,-0.8048,6.9837,-0.9848,5.1901,7.9701,6.5006,-2.9886,-1.0889,1.9119,-9.1011,4.5587,-4.7866,-2.6282,3.3518,8.6083,-2.4738,-2.0045,-4.7315,2.5947,1.4766,11.7966,-3.3579,-0.8137,0.5113,1.3111,-6.4983,-2.759,-8.6145,-2.2918,-4.8212,-3.7058,-0.344299999999999,9.2761,4.1326,-2.3836,8.9228,-1.6009,6.7702,-2.3822,-0.336,1.9616,6.1033,5.4625,-1.9085,4.4342,4.7697,-9.9731,3.695,9.71,10.3769,-0.5307,2.0728,-4.6336,-2.2868,-3.9527,2.5156,-8.5533,4.5302,7.536,-3.2535,-1.9717,-0.7546,5.2255,-2.2417,2.1346,-2.6373,5.9862,3.9505,-2.4535,3.6262,-3.066,2.3924,-1.3162,4.3141,-0.00119999999999898,7.0744,3.4504,0.311699999999998,4.3747,-1.0496,4.3667,-6.6386
"235",0.9765,-6.9471,0.832,-1.7252,-5.64,1.0857,0.537100000000001,-3.4018,-5.7434,5.0978,0.7814,-8.4544,-10.5264,1.731,7.0498,1.1055,-3.419,0.9723,1.224,6.6433,1.9821,-0.7837,1.9294,2.3226,-5.5085,-0.167900000000000,-11.6655,-5.5149,2.706,-2.5212,-1.7677,1.2601,-0.116700000000000,-3.0825,4.3275,0.4662,7.2375,-1.6896,4.5771,8.5555,6.052,-3.4157,-0.346200000000000,2.4287,-10.1396,4.6573,-4.9231,-2.6742,2.8625,8.8284,-2.2543,-1.6266,-4.7226,2.4776,1.0948,11.6147,-2.7032,-1.5313,0.6011,1.2565,-6.4364,-2.5077,-8.4684,-2.1598,-3.9255,-3.7401,0.2225,8.8801,3.9292,-2.7543,9.3425,-1.0977,6.8031,-3.0992,-0.0515000000000001,1.6056,6.1044,6.3191,-0.8653,4.3305,4.0006,-9.6312,4.0211,8.7531,10.4393,-1.6391,2,-4.7923,-3.0317,-3.6464,3.194,-7.7226,4.4236,7.5658,-2.8144,-1.6314,-0.849900000000002,4.299,-2.9519,1.6079,-2.6306,6.5879,4.1133,-2.7373,3.3516,-3.0018,2.0996,-1.2339,4.2267,-0.162800000000001,5.9699,2.7929,1.3408,4.0162,-0.0190999999999999,3.6462,-5.9479
"236",0.9628,-6.9792,1.0192,-2.48,-5.1149,1.4901,0.3354,-3.0425,-6.2832,5.4622,2.2134,-7.677,-10.834,1.8477,6.2008,0.318,-3.4179,0.7154,2.2901,7.3459,2.4063,-1.9487,1.7904,2.8437,-5.2814,-0.8689,-11.2171,-4.455,3.1185,-2.0377,-1.142,0.6634,0.6044,-3.2288,4.6788,1.6404,7.2678,-2.1161,3.9756,9.0101,5.662,-3.7631,0.6401,3.007,-11.0613,4.599,-4.8251,-2.8139,2.4439,8.9939,-2.1468,-1.3349,-4.4065,2.4227,1.1451,11.1655,-1.9647,-2.2961,0.6279,1.1892,-6.2947,-2.2199,-8.2119,-1.8796,-3.0947,-3.8236,0.5322,8.3252,3.8124,-3.1172,9.3448,-0.7861,6.6151,-3.6752,0.3663,1.1639,6.1303,7.0246,0.00489999999999968,4.2138,2.9773,-8.8501,4.1341,7.4772,10.1172,-2.8181,2.0355,-4.9521,-3.5984,-3.1755,3.7734,-6.8716,4.0046,7.298,-2.5272,-1.1169,-0.4199,3.1977,-3.6182,1.0913,-2.5283,7.2611,4.2965,-3.3066,3.0643,-2.8668,1.7528,-1.3261,3.9566,-0.400600000000001,4.9165,2.3021,2.2158,3.7181,0.828000000000001,2.7808,-5.1777
"237",1.2029,-6.8348,1.1713,-3.2299,-4.3772,1.7883,0.3204,-2.7614,-6.5933,5.8923,3.6839,-6.5749,-11.1976,1.9011,5.1352,-0.2608,-3.4855,0.3471,3.2148,7.9694,2.6825,-3.1885,1.6399,3.0787,-4.8859,-1.4245,-10.7247,-3.1726,3.4166,-1.8316,-0.525300000000001,0.1874,1.1506,-3.1739,4.9536,2.6003,7.0004,-2.2472,3.4199,9.2731,5.3251,-3.9833,1.7513,3.5496,-11.7768,4.3565,-4.4416,-2.9908,2.1143,9.0924,-2.1778,-1.1444,-3.7945,2.4564,1.5993,10.4669,-1.1823,-3.0342,0.5343,1.0397,-6.1006,-1.8638,-7.8407,-1.4761,-2.3633,-3.8925,0.6657,7.6592,3.7482,-3.418,8.9404,-0.6697,6.2561,-4.0674,0.9517,0.763,6.1881,7.5727,0.6351,4.1516,1.7974,-7.7381,3.9562,5.9803,9.4874,-4.0312,2.1578,-5.0115,-3.9582,-2.5522,4.2478,-6.0416,3.3313,6.7492,-2.4521,-0.483,0.3997,2.051,-4.1483,0.6866,-2.3546,8.0232,4.4661,-4.1194,2.6911,-2.598,1.3398,-1.5936,3.579,-0.688899999999999,4.0856,1.9886,2.8729,3.4767,1.4431,1.8397,-4.3812
"238",1.6568,-6.4413,1.3145,-3.8598,-3.5128,1.9941,0.5369,-2.6114,-6.604,6.3275,5.1577,-5.2677,-11.4886,1.9075,4.0123,-0.6273,-3.5784,-0.0891,3.9186,8.4458,2.7783,-4.3872,1.5356,3.0547,-4.3584,-1.7537,-10.2388,-1.7484,3.5627,-1.9906,0.0282999999999998,-0.185,1.4031,-2.9709,5.1099,3.2862,6.4072,-2.1171,2.9165,9.3062,5.0296,-4.05,2.8658,3.9818,-12.2341,3.926,-3.7772,-3.1266,1.8809,9.1088,-2.3423,-1.0697,-2.9369,2.5903,2.3508,9.5492,-0.417500000000000,-3.6448,0.305500000000000,0.7673,-5.8871,-1.4231,-7.3772,-1,-1.7829,-3.8766,0.712,6.8892,3.6706,-3.6085,8.2092,-0.7216,5.7892,-4.243,1.696,0.5279,6.2669,7.9674,0.9979,4.1693,0.574400000000001,-6.4289,3.4491,4.3861,8.6216,-5.2326,2.3341,-4.8733,-4.1199,-1.7926,4.6251,-5.2737,2.5018,5.9799,-2.5999,0.1426,1.4593,1.0149,-4.4416,0.4485,-2.1667,8.8727,4.6016,-5.0836,2.1956,-2.1445,0.861,-2.0082,3.1932,-1.0147,3.6127,1.8631,3.2585,3.2756,1.767,0.9084,-3.64
"239",2.2681,-5.7627,1.4455,-4.2702,-2.6042,2.134,0.9907,-2.6064,-6.2911,6.7106,6.5894,-3.8973,-11.5996,1.8542,2.9942,-0.7878,-3.6697,-0.5466,4.3636,8.7235,2.6981,-5.4513,1.5122,2.8312,-3.7514,-1.7895,-9.7939,-0.2927,3.5311,-2.5393,0.477399999999999,-0.4939,1.2833,-2.6733,5.118,3.6998,5.5132,-1.8035,2.444,9.0959,4.7866,-3.9557,3.8913,4.275,-12.4185,3.3307,-2.9003,-3.1386,1.7484,9.0282,-2.6123,-1.1154,-1.9171,2.8281,3.2625,8.4673,0.243700000000000,-4.0266,-0.0278999999999998,0.3606,-5.6875,-0.9216,-6.8718,-0.5265,-1.4087,-3.7379,0.7576,6.0027,3.5062,-3.6463,7.2809,-0.8868,5.2809,-4.1869,2.5372,0.5489,6.3494,8.2209,1.11,4.2326,-0.5794,-5.0548,2.6431,2.8284,7.5822,-6.3674,2.5409,-4.4809,-4.1132,-0.9205,4.9154,-4.6171,1.6394,5.0846,-2.948,0.5842,2.6321,0.2436,-4.4105,0.3748,-2.0333,9.7664,4.7101,-6.0691,1.5946,-1.4955,0.338000000000001,-2.5265,2.9022,-1.35800000000000,3.5773,1.9351,3.3534,3.1042,1.7409,0.0598999999999998,-3.0581
"240",2.9717,-4.8106,1.5234,-4.4055,-1.73110000000000,2.2323,1.6379,-2.714,-5.6735,7.0054,7.9114,-2.6085,-11.457,1.7152,2.2155,-0.7434,-3.7638,-0.9845,4.553,8.7782,2.4738,-6.3289,1.5651,2.4875,-3.1373,-1.5114,-9.4096,1.0861,3.3033,-3.4254,0.8048,-0.7689,0.7879,-2.3042,4.9582,3.8884,4.3839,-1.4036,1.9731,8.662,4.6264,-3.7025,4.776,4.4561,-12.3435,2.6201,-1.9198,-2.9634,1.7254,8.8332,-2.9527,-1.2677,-0.846499999999999,3.1799,4.2069,7.3087,0.7002,-4.1114,-0.4033,-0.1742,-5.534,-0.4125,-6.3835,-0.1441,-1.268,-3.4998,0.8766,4.9932,3.2041,-3.4925,6.3078,-1.092,4.7942,-3.9041,3.3653,0.8625,6.4232,8.358,1.0188,4.2537,-1.5665,-3.7282,1.6397,1.4208,6.4354,-7.3837,2.7743,-3.8274,-3.9774,0.0248999999999988,5.1243,-4.12,0.8702,4.1711,-3.4575,0.6755,3.8221,-0.151400000000000,-4.0039,0.4157,-2.0086,10.6179,4.8342,-6.9342,0.9509,-0.6978,-0.186500000000001,-3.1022,2.7915,-1.6707,3.9995,2.1978,3.1765,2.9608,1.335,-0.6677,-2.7389
"241",3.6965,-3.6308,1.496,-4.2707,-0.970300000000002,2.2997,2.3956,-2.8617,-4.8158,7.1891,9.0342,-1.526,-11.0349,1.4659,1.7681,-0.4925,-3.8924,-1.3693,4.5253,8.6174,2.1574,-6.9986,1.654,2.1112,-2.598,-0.9705,-9.0959,2.3131,2.8598,-4.5281,1.0126,-1.0035,0.00159999999999982,-1.8562,4.6173,3.9235,3.1072,-1.004,1.4873,8.059,4.5644,-3.2956,5.4997,4.5956,-12.0371,1.8631,-0.942,-2.5731,1.8216,8.503,-3.3276,-1.4986,0.1456,3.6638,5.0771,6.1867,0.8615,-3.8906,-0.749600000000001,-0.8198,-5.4688,0.0586,-5.9552,0.0779999999999994,-1.3444,-3.238,1.1113,3.8737,2.7685,-3.1193,5.4273,-1.2659,4.382,-3.428,4.0489,1.4493,6.4828,8.4125,0.7835,4.1258,-2.3021,-2.5322,0.574300000000001,0.233000000000001,5.2713,-8.2494,3.0487,-2.9422,-3.7529,0.9941,5.2535,-3.8103,0.2954,3.3403,-4.0883,0.3204,4.9611,-0.133300000000000,-3.2224,0.4939,-2.1179,11.3233,5.0429,-7.5621,0.3503,0.1483,-0.6608,-3.6845,2.9023,-1.8859,4.8505,2.6265,2.7669,2.842,0.5681,-1.2775,-2.7508
"242",4.3727,-2.2865,1.3424,-3.929,-0.391599999999997,2.3271,3.1615,-2.9611,-3.8235,7.2393,9.8579,-0.7444,-10.3647,1.09,1.6924,-0.0481999999999996,-4.1,-1.6682,4.345,8.2804,1.8174,-7.4503,1.7246,1.7853,-2.2005,-0.279500000000000,-8.8618,3.3511,2.185,-5.6874,1.109,-1.1528,-0.9215,-1.3169,4.0948,3.8761,1.778,-0.6619,0.991,7.3659,4.5725,-2.747,6.0655,4.7716,-11.5359,1.1371,-0.0356000000000023,-1.9775,2.0445,8.0198,-3.7009,-1.7803,0.9329,4.2854,5.7861,5.2096,0.6818,-3.4235,-1.007,-1.5514,-5.5462,0.4781,-5.5965,0.115000000000000,-1.589,-3.0461,1.4677,2.674,2.2814,-2.5192,4.7359,-1.358,4.0829,-2.8236,4.482,2.2399,6.5235,8.4097,0.458299999999999,3.7706,-2.7134,-1.5162,-0.4307,-0.7045,4.2069,-8.9582,3.3865,-1.8777,-3.4676,1.9433,5.3017,-3.6841,-0.0402,2.668,-4.8002,-0.4743,6.0047,0.253299999999999,-2.1124,0.5327,-2.362,11.8055,5.3989,-7.884,-0.116100000000000,0.9118,-1.0463,-4.2108,3.2228,-1.9488,6.0598,3.1829,2.168,2.7261,-0.4914,-1.8034,-3.0875
"243",4.9465,-0.8553,1.0953,-3.4808,-0.0451000000000015,2.2926,3.8374,-2.9393,-2.8215,7.1317,10.2901,-0.3189,-9.5357,0.5784,1.9764,0.5509,-4.422,-1.8512,4.0948,7.8285,1.5268,-7.6894,1.7351,1.5756,-1.9852,0.4237,-8.7145,4.1692,1.2876,-6.7474,1.0976,-1.1624,-1.8055,-0.6959,3.4276,3.7946,0.483500000000001,-0.401,0.5047,6.6652,4.5894,-2.0882,6.489,5.0323,-10.8861,0.5154,0.781200000000002,-1.2196,2.3927,7.3894,-4.035,-2.1001,1.4124,5.016,6.2703,4.4469,0.1844,-2.8202,-1.1374,-2.3412,-5.8082,0.8619,-5.2851,0.00490000000000013,-1.9515,-3.0037,1.9251,1.4393,1.8802,-1.7157,4.2795,-1.3542,3.9298,-2.1873,4.6247,3.13,6.5408,8.3476,0.08,3.1709,-2.7512,-0.6955,-1.2922,-1.3736,3.3614,-9.5276,3.8052,-0.7098,-3.1317,2.8388,5.275,-3.719,-0.1637,2.1893,-5.5538,-1.6099,6.9263,0.9044,-0.7562,0.4857,-2.7392,12.0515,5.9237,-7.8798,-0.3764,1.4615,-1.3371,-4.6087,3.7007,-1.842,7.5162,3.8215,1.4255,2.5769,-1.7337,-2.2984,-3.6534
"244",5.3944,0.568199999999999,0.83,-3.0343,0.0448999999999984,2.1714,4.3474,-2.7618,-1.9213,6.8519,10.2669,-0.262600000000000,-8.6756,-0.0595999999999997,2.5612,1.2391,-4.8598,-1.8925,3.8614,7.3244,1.3451,-7.7541,1.6633,1.5191,-1.9662,1.0235,-8.6532,4.7218,0.2291,-7.5851,0.9697,-1.002,-2.498,-0.0352999999999999,2.7048,3.694,-0.7067,-0.2208,0.0591000000000008,6.0269,4.5516,-1.3767,6.7871,5.3751,-10.1511,0.0632999999999999,1.5293,-0.366800000000000,2.8518,6.6617,-4.2955,-2.4619,1.526,5.783,6.5015,3.9174,-0.5442,-2.2056,-1.1234,-3.1706,-6.2501,1.2328,-4.9985,-0.1595,-2.4031,-3.1613,2.4473,0.2347,1.6971,-0.7645,4.0545,-1.2803,3.9523,-1.6278,4.5119,4.0082,6.5389,8.1921,-0.3377,2.3702,-2.4074,-0.0525,-1.9724,-1.7588,2.8181,-9.9947,4.3031,0.476800000000001,-2.7421,3.6497,5.1959,-3.8885,-0.1608,1.895,-6.3059,-2.9316,7.7132,1.6921,0.7354,0.3543,-3.2489,12.1165,6.5875,-7.5614,-0.4011,1.6949,-1.5601,-4.8109,4.2692,-1.5852,9.0715,4.4935,0.5943,2.36080000000000,-3.0219,-2.8103,-4.2913
"245",5.7229,1.8764,0.63,-2.6807,-0.126100000000001,1.948,4.6538,-2.4344,-1.1955,6.4079,9.779,-0.5561,-7.9159,-0.7844,3.3483,1.9355,-5.3662,-1.7767,3.7239,6.8097,1.2957,-7.7148,1.4955,1.6241,-2.1316,1.4542,-8.659,4.9553,-0.8763,-8.1195,0.7087,-0.6872,-2.8985,0.5923,2.0518,3.5544,-1.7454,-0.1048,-0.302299999999999,5.5001,4.4286,-0.6871,6.9655,5.7543,-9.4116,-0.1624,2.2405,0.4924,3.3963,5.9332,-4.464,-2.8633,1.2789,6.491,6.4957,3.6124,-1.3893,-1.673,-0.973099999999999,-4.0301,-6.8081,1.6105,-4.7515,-0.2611,-2.9371,-3.5379,2.9832,-0.859300000000001,1.8,0.254,4.0128,-1.1944,4.1604,-1.2417,4.226,4.7919,6.5372,7.8938,-0.7934,1.4532,-1.7255,0.4605,-2.4674,-1.8546,2.6014,-10.4141,4.8506,1.6128,-2.2922,4.3454,5.1006,-4.1631,-0.138600000000000,1.7403,-7.0124,-4.2686,8.3576,2.4958,2.2234,0.179600000000000,-3.8726,12.1007,7.3228,-6.9433,-0.2214,1.5629,-1.7672,-4.7755,4.8767,-1.2225,10.5484,5.1586,-0.255599999999999,2.058,-4.2152,-3.3561,-4.835
"246",5.9557,2.9596,0.5526,-2.4799,-0.552,1.6264,4.755,-1.9837,-0.68,5.8279,8.8821,-1.1613,-7.3477,-1.5267,4.2096,2.5658,-5.8586,-1.5033,3.736,6.2909,1.3602,-7.6497,1.2199,1.885,-2.4387,1.701,-8.6851,4.8354,-1.8978,-8.3166,0.2983,-0.272600000000000,-2.9596,1.1002,1.5858,3.3253,-2.6044,-0.0142,-0.526800000000001,5.1021,4.2348,-0.093,7.013,6.1062,-8.7551,-0.113800000000000,2.9236,1.2535,3.99,5.3173,-4.5483,-3.275,0.7417,7.0528,6.3055,3.5283,-2.2409,-1.2591,-0.7158,-4.91,-7.3854,2.0097,-4.6167,-0.2061,-3.5476,-4.1249,3.4641,-1.7649,2.1778,1.2495,4.0728,-1.1589,4.5217,-1.0896,3.8501,5.4524,6.562,7.4118,-1.2825,0.5142,-0.7875,0.9085,-2.7925,-1.6722,2.6791,-10.8461,5.4,2.6669,-1.7808,4.902,5.0245,-4.4967,-0.1933,1.6628,-7.6317,-5.4584,8.8547,3.2273,3.5496,0.0190000000000001,-4.5454,12.109,8.0484,-6.0225,0.0747999999999998,1.0811,-2.0202,-4.4998,5.498,-0.8169,11.7619,5.7896,-1.0456,1.661,-5.187,-3.9078,-5.1533
"247",6.1158,3.7223,0.6171,-2.4582,-1.2206,1.2447,4.6675,-1.4423,-0.386000000000001,5.1518,7.6875,-2.0307,-6.9885,-2.2079,5.0114,3.0859,-6.2436,-1.0913,3.9045,5.7382,1.4862,-7.616,0.8313,2.2847,-2.8189,1.7803,-8.6594,4.3674,-2.7378,-8.1924,-0.2736,0.168700000000000,-2.6752,1.401,1.3806,2.9494,-3.2746,0.1206,-0.5649,4.816,4.0254,0.3536,6.9057,6.3744,-8.2511,0.2393,3.5468,1.8105,4.5798,4.905,-4.5784,-3.6406,0.0258000000000003,7.41,6.0006,3.6836,-3.0061,-0.9531,-0.3948,-5.7847,-7.8839,2.4392,-4.7019,0.0325000000000002,-4.2083,-4.8918,3.8194,-2.4262,2.7646,2.1336,4.1333,-1.2173,4.9589,-1.1783,3.4354,6.0093,6.624,6.7279,-1.7875,-0.3674,0.3088,1.3504,-2.9729,-1.2409,2.984,-11.3358,5.9074,3.6442,-1.2213,5.3106,4.9869,-4.8253,-0.3959,1.6004,-8.1276,-6.3567,9.2023,3.8356,4.5614,-0.0754000000000001,-5.1605,12.2133,8.6812,-4.7858,0.371300000000001,0.330299999999999,-2.371,-4.0205,6.1179,-0.451,12.5479,6.3731,-1.7055,1.1697,-5.8272,-4.4121,-5.1782
