"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107"
"274",-0.6331,2.8846,-1.3579,5.7742,0.9052,6.063,6.1009,-11.4641,-5.6195,-0.2578,-13.1712,-16.149,-1.7537,-16.2334,6.0592,5.8988,10.776,1.9453,0.6414,5.1626,-9.6386,6.1538,5.0832,-7.4006,3.5281,-9.9372,-12.1182,7.6242,1.4057,-16.3275,6.0705,-2.8736,-4.4318,-2.3839,0.2343,-5.2571,-20.7802,-3.8511,-0.677,-1.2434,1.17190000000000,-11.2148,-1.8646,-6.6273,-2.7626,-8.9912,-5.1888,15.3295,-3.4555,11.9229,-3.1951,-11.2525,-5.6184,-4.4213,10.1537,-11.7502,11.2636,-4.7528,8.6427,-2.7201,8.4698,13.4945,-4.5402,-1.04020000000000,-8.5625,6.1983,-14.1541,-4.049,3.2463,6.1849,3.0851,-1.6166,-1.8737,17.1066,1.6836,0.7946,9.312,-3.4743,-4.0964,3.3165,0.693,-3.1648,-1.6083,10.5487,11.514,-12.0072,7.6869,-8.8181,8.5372,2.624,1.8752,17.0714,1.7221,8.3841,9.6199,-11.5793,18.3794,4.0507,-4.4617,7.2634,3.1919,-5.368,21.9595,-1.1745,-2.7463,-0.8972,0.8017
"275",-0.4552,3.334,-0.2149,7.0506,-0.505100000000001,6.5275,6.1473,-11.7953,-4.4886,-1.4449,-12.7465,-15.636,-0.5092,-15.0863,4.6509,5.7732,11.8523,1.653,1.3803,6.6839,-10.1581,5.232,2.8978,-8.0057,2.0719,-10.7892,-11.3283,6.553,1.3033,-17.4097,6.1944,-2.7536,-4.4144,-0.780900000000001,-1.2093,-5.0348,-21.5386,-3.381,-0.604399999999998,-0.8017,0.749300000000002,-10.1041,-1.4966,-7.0828,-3.0486,-9.2819,-5.241,14.8021,-3.9655,11.9452,-3.7631,-11.2343,-5.3345,-5.5201,9.684,-11.9566,11.6894,-1.4849,9.0575,-3.455,8.6976,11.4439,-4.6929,-1.9441,-8.3223,6.3149,-11.4578,-5.1482,3.3355,7.1215,3.1439,-1.5699,-2.4291,17.7828,0.8463,-1.1568,8.9929,-1.6275,-2.5459,3.3011,0.0978999999999992,-3.7684,-1.7894,10.4437,11.6046,-11.7007,7.0549,-8.8873,8.4207,4.194,1.6762,17.4622,1.4295,7.5889,9.6944,-13.1802,20.5128,3.5308,-4.9189,7.5864,2.4002,-5.4941,24.0439,-2.3239,-2.9619,-1.4882,1.9086
"276",-0.2051,3.7158,1.23260000000000,8.5983,-1.5254,6.3789,6.0975,-12.1763,-3.234,-2.8269,-12.2071,-14.6483,0.369199999999999,-13.5641,3.5237,5.3018,12.6795,1.201,2.462,7.8123,-10.3182,4.191,1.0355,-8.6058,0.7789,-11.201,-10.3736,5.6459,1.1661,-18.0531,6.3953,-2.4224,-4.3225,0.784699999999999,-2.7137,-4.5228,-21.7149,-3.032,-0.607900000000001,-0.4469,0.0541999999999998,-9.0509,-0.8533,-7.453,-3.2072,-9.5118,-4.9177,14.3883,-4.6499,11.8901,-4.3993,-11.4332,-4.6999,-6.6128,8.8681,-11.8626,11.843,1.93,9.1364,-4.1294,8.7476,9.5021,-4.8013,-2.8493,-7.9298,6.355,-8.2872,-5.8639,3.4271,7.6821,3.0353,-1.2394,-2.5674,18.1158,0.00450000000000017,-3.0548,8.5402,0.183100000000000,-0.5732,3.3396,0.0259000000000000,-4.14,-2.0729,10.0319,11.5317,-11.1969,6.1441,-8.5951,8.3015,5.8279,1.4522,17.6015,1.0832,6.8587,9.8267,-14.2574,22.9789,2.93,-5.229,7.8927,1.5761,-5.2318,26.0185,-3.4418,-3.1756,-2.16570000000000,3.193
"277",0.0961000000000007,4.0528,2.8736,10.361,-2.0801,5.6614,5.9955,-12.6469,-1.9097,-4.2719,-11.5971,-13.2029,0.8796,-11.7508,2.738,4.5706,13.2523,0.662200000000002,3.7736,8.4763,-10.0774,3.0606,-0.377299999999998,-9.1693,-0.2239,-11.0991,-9.3033,4.9249,0.9963,-18.2723,6.6753,-1.9054,-4.2532,2.3047,-4.1268,-3.6786,-21.365,-2.8234,-0.681000000000001,-0.2648,-0.9068,-8.0077,0.0715000000000003,-7.6641,-3.1899,-9.6836,-4.1944,14.1183,-5.4864,11.7608,-4.9881,-11.8617,-3.7919,-7.5143,7.7635,-11.5659,11.74,5.3661,8.8944,-4.6979,8.6188,7.7796,-4.8598,-3.6822,-7.3798,6.3995,-4.8264,-6.1873,3.5615,7.7857,2.7217,-0.687900000000001,-2.2749,18.1106,-0.90430,-4.6898,8.0633,1.8848,1.6461,3.475,0.403799999999999,-4.2542,-2.4029,9.2986,11.3392,-10.5199,4.9245,-7.8646,8.1426,7.5144,1.2392,17.4853,0.6736,6.1903,9.9171,-14.6852,25.6706,2.2812,-5.4127,8.1943,0.8244,-4.5759,27.7838,-4.5009,-3.4188,-2.8582,4.6173
"278",0.3949,4.3819,4.5751,12.2352,-2.1742,4.4887,5.8748,-13.2064,-0.525500000000001,-5.6432,-10.9797,-11.3524,1.084,-9.7292,2.3179,3.69550000000000,13.5845,0.130200000000002,5.1998,8.6567,-9.4285,1.8691,-1.28890000000000,-9.6402,-0.8707,-10.459,-8.1068,4.4122,0.7872,-18.0764,7.0105,-1.2504,-4.2747,3.7588,-5.3296,-2.5019,-20.6008,-2.7714,-0.801100000000002,-0.3149,-2.0556,-6.9453,1.2514,-7.6842,-2.9633,-9.7821,-3.0691,14.0187,-6.3887,11.5513,-5.4185,-12.5161,-2.7159,-8.0756,6.4556,-11.1424,11.4499,8.7039,8.39,-5.1021,8.3383,6.3539,-4.8852,-4.3876,-6.7039,6.5367,-1.288,-6.1396,3.7604,7.4098,2.2422,-0.0253999999999994,-1.5812,17.7993,-1.8957,-5.8962,7.6193,3.4131,3.8811,3.7502,1.1275,-4.1498,-2.7319,8.2717,11.0672,-9.7191,3.4171,-6.6562,7.9206,9.2086,1.0523,17.1365,0.211300000000000,5.5631,9.8659,-14.4138,28.451,1.6474,-5.4714,8.4903,0.205400000000001,-3.5786,29.2998,-5.4943,-3.7142,-3.4754,6.1218
"279",0.6205,4.746,6.2085,14.0907,-1.8621,3.0276,5.7425,-13.8014,0.9438,-6.8294,-10.4234,-9.1844,1.0932,-7.5546,2.2544,2.78169999999999,13.6901,-0.295399999999997,6.6419,8.3603,-8.4109,0.6734,-1.7331,-9.9528,-1.1722,-9.3084,-6.7188,4.1352,0.5303,-17.4799,7.3658,-0.5151,-4.4246,5.0967,-6.2403,-1.0496,-19.5844,-2.8576,-0.943000000000001,-0.6198,-3.2539,-5.8667,2.6477,-7.5315,-2.5255,-9.7771,-1.57890000000000,14.102,-7.2359,11.2522,-5.6276,-13.367,-1.5758,-8.2248,5.0491,-10.6464,11.0768,11.846,7.721,-5.2764,7.9617,5.2873,-4.9365,-4.9245,-5.9514,6.8413,2.1196,-5.7784,4.0277,6.5977,1.7016,0.615400000000001,-0.5594,17.216,-2.9357,-6.5892,7.2237,4.7028,5.881,4.1922,2.0906,-3.9001,-3.026,7.0196,10.7402,-8.8621,1.6953,-4.9871,7.6479,10.8451,0.8857,16.5936,-0.278899999999998,4.9547,9.6144,-13.5047,31.1733,1.1037,-5.3771,8.7812,-0.260100000000001,-2.3524,30.5737,-6.4309,-4.058,-3.9198,7.6193
"280",0.7142,5.1763,7.6704,15.7886,-1.2184,1.4755,5.5793,-14.3333,2.5219,-7.7574,-9.9877,-6.8187,1.0381,-5.2493,2.5064,1.9007,13.5744,-0.520600000000002,8.0358,7.6143,-7.0933,-0.4211,-1.81470000000000,-10.0545,-1.2036,-7.7107,-5.0553,4.1157,0.221200000000001,-16.517,7.7029,0.237,-4.7036,6.2288,-6.8089,0.5682,-18.4875,-3.0036,-1.0927,-1.1784,-4.3354,-4.7902,4.2012,-7.2602,-1.9109,-9.6315,0.191900000000000,14.3603,-7.9111,10.8584,-5.6021,-14.3393,-0.460500000000001,-7.978,3.6493,-10.1257,10.7361,14.7345,7.0058,-5.1638,7.5619,4.6381,-5.0982,-5.251,-5.1684,7.3546,5.2319,-5.1947,4.3545,5.4571,1.23410000000000,1.11220000000000,0.688699999999999,16.3828,-3.9526,-6.7801,6.8732,5.6996,7.4117,4.7876,3.205,-3.5746,-3.266,5.6432,10.3644,-8.0284,-0.135800000000000,-2.9272,7.3783,12.3653,0.7204,15.9101,-0.7616,4.3594,9.1751,-12.1171,33.6968,0.7253,-5.095,9.0723,-0.584200000000001,-1.05090000000000,31.6267,-7.3136,-4.4206,-4.115,9.0111
"281",0.6652,5.6828,8.8889,17.2046,-0.335800000000001,0.0275999999999996,5.3556,-14.6835,4.2019,-8.3851,-9.7144,-4.3978,1.03950000000000,-2.8254,3.0063,1.1021,13.2536,-0.467000000000002,9.3539,6.4721,-5.5491,-1.2717,-1.67610000000000,-9.9176,-1.0781,-5.7562,-3.0539,4.3446,-0.1402,-15.2385,7.9753,0.9427,-5.075,7.0311,-7.0088,2.2142,-17.437,-3.0806,-1.25430000000000,-1.9853,-5.1534,-3.7261,5.8197,-6.9432,-1.1849,-9.3087,2.1172,14.764,-8.3275,10.3763,-5.3628,-15.3043,0.5611,-7.4188,2.3345,-9.6342,10.5257,17.3559,6.3515,-4.739,7.2127,4.4562,-5.4326,-5.318,-4.3898,8.0767,7.9461,-4.4941,4.7193,4.1482,0.965899999999998,1.38170000000000,2.0539,15.3124,-4.8602,-6.5672,6.5664,6.3833,8.2957,5.4704,4.4152,-3.2112,-3.4492,4.2541,9.9347,-7.2955,-1.9706,-0.5889,7.1898,13.744,0.5317,15.1522,-1.1912,3.7963,8.6273,-10.455,35.9019,0.5864,-4.6246,9.3702,-0.8105,0.173200000000001,32.4668,-8.1239,-4.7612,-4.034,10.2137
"282",0.5171,6.2682,9.8227,18.2481,0.6645,-1.1648,5.0524,-14.7449,5.9378,-8.6959,-9.6306,-2.0632,1.1785,-0.3133,3.6821,0.427499999999995,12.7749,-0.0939000000000014,10.5838,5.0243,-3.8419,-1.7371,-1.4669,-9.5427,-0.9253,-3.5734,-0.702,4.7668,-0.546200000000001,-13.6983,8.1145,1.5429,-5.4599,7.377,-6.8357,3.7616,-16.4807,-2.9516,-1.4393,-3.0407,-5.6212,-2.6742,7.3959,-6.6512,-0.430200000000001,-8.7748,4.044,15.2681,-8.4424,9.8321,-4.9574,-16.1038,1.4422,-6.6581,1.1372,-9.2233,10.5032,19.7274,5.8168,-4.0244,6.9758,4.7614,-5.9378,-5.0814,-3.6501,8.9718,10.2158,-3.7795,5.0791,2.8553,1.00170000000000,1.39310000000000,3.4392,14.0268,-5.5693,-6.1,6.3105,6.7805,8.4434,6.1335,5.7026,-2.8118,-3.5899,2.9537,9.4481,-6.7163,-3.7191,1.886,7.1588,14.9903,0.3022,14.3803,-1.5145,3.3033,8.079,-8.7134,37.6974,0.7562,-4.0264,9.6785,-1.0101,1.2082,33.0787,-8.8255,-5.0473,-3.7117,11.1779
"283",0.3338,6.9491,10.4515,18.8615,1.6486,-2.0235,4.6655,-14.4484,7.6563,-8.7069,-9.7522,0.0662000000000003,1.4921,2.2227,4.4874,-0.0877000000000052,12.2244,0.578099999999999,11.6981,3.3977,-2.0344,-1.7295,-1.3217,-8.9652,-0.8684,-1.3459,1.9576,5.2882,-0.9795,-11.9512,8.0328,1.9828,-5.7484,7.1915,-6.3117,5.1212,-15.5921,-2.5212,-1.6536,-4.3486,-5.7231,-1.6498,8.8513,-6.4335,0.2721,-8.0026,5.8034,15.8284,-8.2591,9.2793,-4.4596,-16.5951,2.1645,-5.7889,0.0529000000000002,-8.9207,10.6738,21.873,5.3938,-3.0901,6.893,5.5286,-6.539,-4.5267,-2.9952,9.9801,12.0336,-3.1367,5.3649,1.7408,1.426200,1.16660000000000,4.7666,12.5729,-5.9993,-5.5325,6.114,6.9548,7.86,6.6581,7.0808,-2.3551,-3.7157,1.8271,8.9139,-6.3062,-5.3094,4.335,7.3476,16.126,0.0335999999999999,13.6305,-1.68120000000000,2.914,7.6178,-7.0479,39.0211,1.2894,-3.4139,9.9956,-1.2645,2.0057,33.4336,-9.3781,-5.2677,-3.2366,11.8886
"284",0.1469,7.7551,10.7649,19.0085,2.5021,-2.5469,4.1974,-13.7816,9.2669,-8.4818,-10.0819,1.8998,1.9855,4.6841,5.4158,-0.422700000000006,11.7169,1.465,12.6436,1.74490000000000,-0.2115,-1.2492,-1.3448,-8.2653,-0.9952,0.691099999999999,4.8294,5.8067,-1.4177,-10.0621,7.6574,2.2188,-5.8258,6.5042,-5.4856,6.2503,-14.7031,-1.762,-1.8911,-5.9018,-5.4914,-0.7038,10.1593,-6.3093,0.8547,-6.9864,7.2319,16.424,-7.8242,8.8056,-3.9495,-16.696,2.739,-4.8688,-0.9358,-8.706,10.9972,23.81,5.0173,-2.032,6.9874,6.6924,-7.1265,-3.6893,-2.4823,11.0331,13.4109,-2.6286,5.4939,0.9078,2.2921,0.7625,5.9738,11.029,-6.0883,-4.9889,5.9728,6.9718,6.6266,6.9455,8.5761,-1.8249,-3.8528,0.956800000000001,8.3517,-6.0551,-6.6866,6.5881,7.8045,17.1672,-0.254700000000000,12.9109,-1.6568,2.6376,7.2817,-5.5631,39.838,2.2187,-2.9167,10.3186,-1.6393,2.5756,33.5046,-9.75,-5.4358,-2.7378,12.355
"285",-0.0632999999999999,8.7011,10.7546,18.6782,3.1705,-2.7932,3.645,-12.7888,10.6668,-8.128,-10.6003,3.3735,2.6453,6.9452,6.4929,-0.5717,11.3747,2.4414,13.3606,0.222999999999999,1.5203,-0.3785,-1.5991,-7.5528,-1.319,2.2782,7.7783,6.2471,-1.8481,-8.1074,6.972,2.2258,-5.5985,5.4545,-4.4263,7.1458,-13.7314,-0.712399999999999,-2.1244,-7.6587,-4.9739,0.0827,11.3188,-6.2748,1.2669,-5.7621,8.1963,17.0646,-7.2234,8.5224,-3.4909,-16.4081,3.2091,-3.9351,-1.841,-8.5095,11.4075,25.5464,4.598,-0.939,7.2686,8.1734,-7.6041,-2.6559,-2.1681,12.0694,14.3573,-2.2932,5.396,0.3884,3.5859,0.2714,7.0094,9.4921,-5.8003,-4.5513,5.8709,6.8661,4.8729,6.9397,10.2042,-1.237,-4.0076,0.431000000000001,7.7725,-5.9501,-7.812,8.4895,8.5695,18.1243,-0.538599999999999,12.2247,-1.4319,2.4588,7.0545,-4.3117,40.1424,3.5519,-2.6392,10.6489,-2.1612,2.9649,33.2753,-9.9273,-5.5733,-2.3635,12.5915
"286",-0.3429,9.7648,10.4089,17.9068,3.6826,-2.851,2.9966,-11.5516,11.7446,-7.7673,-11.2601,4.4496,3.437,8.871,7.7517,-0.543700000000001,11.3016,3.3609,13.8123,-1.02800000000000,3.0583,0.7576,-2.1047,-6.9281,-1.7564,3.1767,10.6502,6.5789,-2.2709,-6.1676,6.0377,2.0089,-5.0151,4.2437,-3.2148,7.8336,-12.6006,0.549000000000001,-2.2923,-9.525,-4.2147,0.6312,12.3102,-6.3111,1.474,-4.4145,8.6137,17.7722,-6.5664,8.5316,-3.118,-15.8102,3.6435,-3.0326,-2.6671,-8.2402,11.8317,27.0804,4.0709,0.125600000000002,7.7341,9.9009,-7.9185,-1.5567,-2.09,13.0466,14.8736,-2.144,5.0352,0.1604,5.2133,-0.206999999999997,7.8346,8.0627,-5.1294,-4.2678,5.7982,6.63,2.7589,6.6382,11.9388,-0.6533,-4.1559,0.331000000000000,7.1625,-5.9887,-8.6704,9.9246,9.6674,19.0129,-0.805100000000001,11.5986,-1.0192,2.3592,6.8846,-3.3054,39.9622,5.2603,-2.6377,10.9988,-2.8017,3.2334,32.7378,-9.918,-5.6881,-2.2483,12.6103
"287",-0.7209,10.8871,9.7171,16.7942,4.1483,-2.8152,2.2365,-10.1604,12.388,-7.4952,-11.9916,5.1216,4.2976,10.3503,9.2006,-0.366,11.5645,4.0691,13.9939,-1.9053,4.3329,2.0464,-2.8508,-6.4479,-2.1479,3.2201,13.3009,6.8111,-2.6925,-4.3101,4.9771,1.6039,-4.0674,3.072,-1.9304,8.3595,-11.2576,1.927,-2.3025,-11.3573,-3.261,0.8995,13.0724,-6.3875,1.4648,-3.0548,8.4529,18.5513,-5.9661,8.8904,-2.841,-15.0235,4.127,-2.2154,-3.4122,-7.817,12.1928,28.3954,3.4323,1.12110000000000,8.3654,11.8136,-8.0602,-0.546299999999999,-2.2488,13.9409,14.9639,-2.173,4.41,0.1818,7.0313,-0.586399999999998,8.4276,6.8315,-4.103,-4.1554,5.763,6.2398,0.4724,6.0856,13.6883,-0.162699999999997,-4.2515,0.703299999999999,6.4828,-6.1728,-9.2713,10.8392,11.0961,19.8547,-1.05760000000000,11.0874,-0.4468,2.3432,6.7198,-2.5338,39.3495,7.2621,-2.9174,11.3922,-3.469,3.4312,31.8899,-9.7462,-5.7561,-2.47450000000000,12.427
"288",-1.1867,11.9937,8.6921,15.4906,4.7196,-2.7711,1.355,-8.7044,12.5015,-7.3521,-12.7223,5.4139,5.1395,11.324,10.7953,-0.0777999999999963,12.1836,4.4263,13.9173,-2.3535,5.3091,3.4144,-3.8165,-6.1186,-2.3233,2.3588,15.6099,6.9688,-3.1082,-2.5814,3.9386,1.0686,-2.7836,2.09940000000000,-0.6398,8.7798,-9.6898,3.3211,-2.0662,-12.9942,-2.178,0.8957,13.5134,-6.464,1.2609,-1.7848,7.7317,19.3662,-5.5205,9.5992,-2.6512,-14.1696,4.7402,-1.5246,-4.0614,-7.1828,12.4101,29.4582,2.7445,2.0124,9.1246,13.8446,-8.047,0.228800000000000,-2.6039,14.7325,14.6608,-2.3533,3.5461,0.4195,8.9016,-0.808699999999998,8.7849,5.8818,-2.7889,-4.1947,5.7892,5.6982,-1.7803,5.3594,15.2956,0.157899999999998,-4.2444,1.5342,5.6864,-6.4994,-9.6459,11.2474,12.8068,20.6607,-1.3045,10.7478,0.250500000000001,2.4393,6.5414,-1.9811,38.3683,9.4068,-3.4388,11.8579,-4.018,3.5871,30.7388,-9.4435,-5.7237,-3.0367,12.0716
"289",-1.7073,13.0203,7.3999,14.162,5.5326,-2.7768,0.3594,-7.2709,12.0298,-7.3315,-13.4001,5.3753,5.872,11.7844,12.4413,0.290499999999994,13.1338,4.3427,13.5857,-2.3685,5.9723,4.8155,-4.9862,-5.9122,-2.1817,0.677000000000001,17.4811,7.0764,-3.4926,-1.0025,3.0593,0.469100000000001,-1.2174,1.42770000000000,0.6173,9.1487,-7.9343,4.6351,-1.5384,-14.295,-1.0336,0.672,13.5481,-6.4978,0.9179,-0.6721,6.5227,20.1311,-5.2965,10.6191,-2.5252,-13.3458,5.5269,-0.9703,-4.5819,-6.3019,12.4127,30.231,2.1,2.7586,9.9568,15.9101,-7.8986,0.661600000000002,-3.079,15.3927,14.0432,-2.6486,2.4834,0.8526,10.723,-0.8549,8.9166,5.2982,-1.2987,-4.321,5.8996,5.0559,-3.7967,4.5569,16.5711,0.272499999999997,-4.0954,2.7365,4.7367,-6.9506,-9.8373,11.2172,14.6959,21.4084,-1.5373,10.609,1.0349,2.6876,6.3752,-1.6331,37.0941,11.492,-4.1328,12.4165,-4.2879,3.705,29.3081,-9.0494,-5.5248,-3.8384,11.5823
"290",-2.2522,13.9325,5.9671,12.9583,6.6549,-2.8428,-0.7309,-5.9368,10.9871,-7.4177,-13.9944,5.0676,6.431,11.7612,14.0214,0.7269,14.3552,3.8055,12.9867,-1.9991,6.3261,6.1946,-6.3532,-5.7813,-1.7299,-1.6351,18.8352,7.1411,-3.799,0.4291,2.4351,-0.137000000000000,0.5587,1.0965,1.8338,9.5064,-6.079,5.7948,-0.7292,-15.1777,0.137000000000000,0.307500000000001,13.1372,-6.4458,0.514200000000001,0.251300000000000,4.953,20.718,-5.314,11.8974,-2.4333,-12.6204,6.4694,-0.5346,-4.9225,-5.1684,12.1696,30.6914,1.5745,3.314,10.7975,17.911,-7.6199,0.706899999999999,-3.5713,15.8841,13.2211,-3.0282,1.2712,1.4615,12.4213,-0.754999999999999,8.8367,5.1676,0.221500000000001,-4.4341,6.0985,4.404,-5.4106,3.7707,17.3374,0.184699999999999,-3.78,4.158,3.614,-7.4907,-9.889,10.8461,16.6149,22.0366,-1.7161,10.6591,1.8615,3.1202,6.2636,-1.48090000000000,35.6176,13.3019,-4.9171,13.0695,-4.1479,3.7743,27.646,-8.6181,-5.1117,-4.7173,10.9845
"291",-2.8068,14.7394,4.5474,11.9912,8.0675,-2.926,-1.8964,-4.7515,9.4823,-7.618,-14.4805,4.5521,6.7969,11.3203,15.4288,1.2245,15.7689,2.8733,12.103,-1.3448,6.3986,7.4707,-7.9095,-5.678,-1.0705,-4.3446,19.6111,7.1409,-3.975,1.7319,2.105,-0.715699999999998,2.4619,1.09300000000000,3.0185,9.8758,-4.2511,6.7625,0.3125,-15.6364,1.3513,-0.100300000000001,12.2925,-6.2629,0.133900000000001,0.9805,3.1863,20.9824,-5.5391,13.3742,-2.3516,-12.034,7.4815,-0.189700000000000,-5.0263,-3.8215,11.7044,30.8453,1.1991,3.6374,11.5795,19.7337,-7.1988,0.391699999999998,-3.9695,16.1697,12.2986,-3.4747,-0.0360000000000005,2.2184,13.9277,-0.5885,8.5569,5.555,1.6169,-4.4386,6.3629,3.8432,-6.515,3.0621,17.4626,-0.0853000000000002,-3.2818,5.6159,2.3223,-8.0616,-9.8387,10.2339,18.3987,22.4643,-1.7734,10.8532,2.6699,3.7499,6.2254,-1.52070000000000,34.03,14.6526,-5.7139,13.7978,-3.525,3.7808,25.8199,-8.2139,-4.4831,-5.4949,10.2863
"292",-3.3616,15.4953,3.2732,11.3192,9.6794,-2.9418,-3.1196,-3.7313,7.7149,-7.9577,-14.8271,3.8807,7.0007,10.5666,16.5862,1.75930000000000,17.2808,1.6385,10.9309,-0.5389,6.2433,8.5538,-9.6267,-5.5663,-0.3487,-7.2383,19.7804,7.024,-3.9882,2.9217,2.0487,-1.2621,4.41,1.3746,4.1581,10.273,-2.5986,7.5332,1.5202,-15.7344,2.6522,-0.443199999999999,11.061,-5.9053,-0.145000000000000,1.5279,1.4038,20.8058,-5.9005,14.9708,-2.2641,-11.5992,8.4201,0.0930999999999997,-4.8477,-2.3473,11.0852,30.7198,0.958,3.7072,12.236,21.2494,-6.6188,-0.187900000000001,-4.1867,16.2222,11.3419,-3.9657,-1.3796,3.0873,15.1652,-0.4642,8.0889,6.4736,2.7578,-4.2853,6.6452,3.4519,-7.0725,2.4509,16.8757,-0.518899999999999,-2.5849,6.9456,0.8945,-8.5861,-9.7207,9.4661,19.8963,22.6254,-1.63570000000000,11.1292,3.3834,4.5645,6.2399,-1.7545,32.3785,15.4146,-6.4702,14.5625,-2.4122,3.7137,23.8965,-7.8931,-3.6912,-6.0257,9.4946
"293",-3.9006,16.2848,2.2279,10.9345,11.368,-2.7936,-4.3748,-2.8769,5.9289,-8.4427,-15.0058,3.0855,7.1063,9.6348,17.4378,2.2831,18.7755,0.195700000000000,9.4885,0.269700000000000,5.9265,9.3787,-11.4403,-5.4393,0.3006,-10.1403,19.3633,6.7345,-3.8335,3.9924,2.1968,-1.79090000000000,6.3347,1.8823,5.1958,10.7122,-1.2673,8.1242,2.8115,-15.5739,4.0666,-0.625,9.5089,-5.3467,-0.255900000000000,1.9212,-0.211900000000000,20.1365,-6.3104,16.5723,-2.1655,-11.3033,9.1098,0.3363,-4.371,-0.8622,10.3889,30.348,0.8053,3.5372,12.703,22.3185,-5.8781,-0.88380,-4.1989,16.0259,10.3733,-4.4486,-2.6993,4.0243,16.058,-0.4877,7.4531,7.8687,3.5608,-3.9827,6.8843,3.2681,-7.1161,1.9322,15.5776,-1.1032,-1.672,8.029,-0.603000000000001,-8.9746,-9.5731,8.6074,20.9948,22.4971,-1.2496,11.4179,3.9242,5.5218,6.2653,-2.19230000000000,30.6331,15.5213,-7.165,15.3127,-0.868,3.5671,21.9256,-7.6827,-2.8164,-6.2251,8.6329
"294",-4.3922,17.2022,1.4545,10.7625,13.0211,-2.4109,-5.6232,-2.1866,4.3423,-9.0319,-15.0058,2.1789,7.1868,8.6561,17.933,2.733,20.1211,-1.3658,7.8134,0.926700000000001,5.5108,9.9295,-13.2466,-5.3228,0.779,-12.8885,18.4357,6.2414,-3.5204,4.9102,2.4443,-2.3222,8.1811,2.542,6.0552,11.1965,-0.3757,8.5668,4.0776,-15.2552,5.5818,-0.5983,7.7185,-4.5991,-0.150500000000001,2.2029,-1.4906,19.0146,-6.6807,18.0292,-2.0639,-11.1174,9.3846,0.546,-3.6182,0.5104,9.6748,29.758,0.6858,3.1795,12.9197,22.817,-5.0132,-1.5314,-4.0563,15.5776,9.3833,-4.8404,-3.9318,4.9718,16.5415,-0.7308,6.6782,9.6195,3.9914,-3.5859,7.0204,3.2922,-6.742,1.5027,13.6443,-1.82560000000000,-0.5308,8.7948,-2.0759,-9.1398,-9.4339,7.7004,21.6351,22.1045,-0.604699999999998,11.6507,4.2384,6.5513,6.2641,-2.8456,28.7021,14.9672,-7.8006,15.9971,0.9888,3.3346,19.9401,-7.5689,-1.9324,-6.0681,7.7426
